ner_id,link,title,doi
9063,https://dl.acm.org/doi/10.1007/s10817-023-09664-4,Synthesising Programs with Non-trivial Constants,10.1007/s10817-023-09664-4
9071,https://dl.acm.org/doi/10.1613/jair.1.14253,Robust Control for Dynamical Systems with Non-Gaussian Noise via Formal Abstractions,10.1613/jair.1.14253
9076,https://dl.acm.org/doi/10.1609/aaai.v37i12.26766,Misspecification in inverse reinforcement learning,10.1609/aaai.v37i12.26766
9078,https://dl.acm.org/doi/10.1609/aaai.v37i12.26718,Probabilities are not enough: formal controller synthesis for stochastic dynamical models with epistemic uncertainty,10.1609/aaai.v37i12.26718
9079,https://dl.acm.org/doi/10.1609/aaai.v37i12.26668,Low emission building control with zero-shot reinforcement learning,10.1609/aaai.v37i12.26668
9082,https://dl.acm.org/doi/10.1016/j.automatica.2022.110617,Automated verification and synthesis of stochastic hybrid systems: A survey,10.1016/j.automatica.2022.110617
9085,https://dl.acm.org/doi/10.1016/j.ic.2022.104947,Hierarchical identification of nonlinear hybrid systems in a Bayesian framework,10.1016/j.ic.2022.104947
9089,https://dl.acm.org/doi/10.1007/978-3-031-16336-4_11,LCRL: Certified Policy Synthesis via Logically-Constrained Reinforcement Learning,10.1007/978-3-031-16336-4_11
9091,https://dl.acm.org/doi/10.1145/3486611.3486653,"QUILT: quantify, infer and label the thermal efficiency of heating and cooling residential homes",10.1145/3486611.3486653
9094,https://dl.acm.org/doi/10.1007/s10489-021-02658-y,Rational verification: game-theoretic verification of multi-agent systems,10.1007/s10489-021-02658-y
9101,https://dl.acm.org/doi/10.1007/978-3-030-85037-1_9,Formal Abstraction and Synthesis of Parametric Stochastic Processes,10.1007/978-3-030-85037-1_9
9102,https://dl.acm.org/doi/10.1007/978-3-030-81688-9_1,Learning Probabilistic Termination Proofs,10.1007/978-3-030-81688-9_1
9104,https://dl.acm.org/doi/10.1145/3447928.3456646,FOSSIL: a software tool for the formal synthesis of lyapunov functions and barrier certificates using neural networks,10.1145/3447928.3456646
9106,https://dl.acm.org/doi/10.1007/978-3-030-72016-2_20,Automated and Formal Synthesis of Neural Barrier Certificates for Dynamical Models,10.1007/978-3-030-72016-2_20
9107,https://dl.acm.org/doi/10.1007/s10817-020-09562-z,Unbounded-Time Safety Verification of Guarded LTI Models with Inputs by Abstract Acceleration,10.1007/s10817-020-09562-z
9110,https://dl.acm.org/doi/10.1109/CDC42340.2020.9304029,Safety Guarantees for Iterative Predictions with Gaussian Processes,10.1109/CDC42340.2020.9304029
9117,https://dl.acm.org/doi/10.1145/3408308.3427609,SMITE: Using Smart Meters to Infer the Thermal Efficiency of Residential Homes,10.1145/3408308.3427609
9119,https://dl.acm.org/doi/10.1007/978-3-030-57628-8_10,Computation of the Transient in Max-Plus Linear Systems via SMT-Solving,10.1007/978-3-030-57628-8_10
9123,https://dl.acm.org/doi/10.1007/978-3-030-57628-8_1,Deep Reinforcement Learning with Temporal Logics,10.1007/978-3-030-57628-8_1
9124,https://dl.acm.org/doi/10.1007/978-3-030-59854-9_3,SafePILCOSafePILCO: A Software Tool for Safe and Data-Efficient Policy Synthesis,10.1007/978-3-030-59854-9_3
9126,https://dl.acm.org/doi/10.1007/978-3-030-45190-5_6,Automated and Sound Synthesis of Lyapunov Functions with SMT Solvers,10.1007/978-3-030-45190-5_6
9127,https://dl.acm.org/doi/10.1109/CDC40024.2019.9028919,Reinforcement Learning for Temporal Logic Control Synthesis with Probabilistic Satisfaction Guarantees,10.1109/CDC40024.2019.9028919
9131,https://dl.acm.org/doi/10.1007/978-3-030-30281-8_19,Safety Guarantees for the Electricity Grid with Significant Renewables Generation,10.1007/978-3-030-30281-8_19
9134,https://dl.acm.org/doi/10.1007/978-3-030-29662-9_9,Bounded Model Checking of Max-Plus Linear Systems via Predicate Abstractions,10.1007/978-3-030-29662-9_9
9137,https://dl.acm.org/doi/10.1145/3302504.3313349,StocHy - automated verification and synthesis of stochastic processes: poster abstract,10.1145/3302504.3313349
9139,https://dl.acm.org/doi/10.1145/3302504.3311805,Efficiency through uncertainty: scalable formal synthesis for stochastic hybrid systems,10.1145/3302504.3311805
9141,https://dl.acm.org/doi/10.1109/CDC.2018.8619384,Impact of Solar Panels and Cooling Devices on Frequency Control After a Generation Loss Incident,10.1109/CDC.2018.8619384
9142,https://dl.acm.org/doi/10.1145/3232616,Maintenance of Smart Buildings using Fault Trees,10.1145/3232616
9144,https://dl.acm.org/doi/10.1109/CDC.2017.8264642,Optimal robust control and a separation principle for polytopic time-inhomogeneous Markov jump linear systems,10.1109/CDC.2017.8264642
9148,https://dl.acm.org/doi/10.1145/3137133.3137138,Efficient probabilistic model checking of smart building maintenance using fault maintenance trees,10.1145/3137133.3137138
9149,https://dl.acm.org/doi/10.1007/s10626-016-0233-6,Towards scalable synthesis of stochastic control systems,10.1007/s10626-016-0233-6
9151,https://dl.acm.org/doi/10.1007/978-3-662-54458-7_19,On the Relationship Between Bisimulation and Trace Equivalence in an Approximate Probabilistic Context,10.1007/978-3-662-54458-7_19
9153,https://dl.acm.org/doi/10.1145/3055004.3055008,Multi-objective optimal control with safety as a priority,10.1145/3055004.3055008
9155,https://dl.acm.org/doi/10.1145/3049797.3049812,Reachability Computation for Switching Diffusions: Finite Abstractions with Certifiable and Tuneable Precision,10.1145/3049797.3049812
9158,https://dl.acm.org/doi/10.1145/3049797.3049802,Sound and Automated Synthesis of Digital Stabilizing Controllers for Continuous Plants,10.1145/3049797.3049802
9161,https://dl.acm.org/doi/10.1007/s00236-016-0287-9,Dynamic Bayesian networks for formal verification of structured stochastic processes,10.1007/s00236-016-0287-9
9164,https://dl.acm.org/doi/10.1137/16M1079397,Verification of General Markov Decision Processes by Approximate Similarity Relations and Policy Refinement,10.1137/16M1079397
9167,https://dl.acm.org/doi/10.1145/3261115,Session details: Invited Speaker,10.1145/3261115
9168,https://dl.acm.org/doi/10.1007/978-3-662-49674-9_9,Safety Verification of Continuous-Space Pure Jump Markov Processes,10.1007/978-3-662-49674-9_9
9169,https://dl.acm.org/doi/10.1007/s10626-015-0218-x,VeriSiMPL 2: An open-source software for the verification of max-plus-linear systems,10.1007/s10626-015-0218-x
9171,https://dl.acm.org/doi/10.1016/j.automatica.2015.03.004,Symbolic models for stochastic switched systems,10.1016/j.automatica.2015.03.004
9173,https://dl.acm.org/doi/10.1007/978-3-662-46681-0_23,FAUST $^{\mathsf 2}$: Formal Abstractions of Uncountable-STate STochastic Processes,10.1007/978-3-662-46681-0_23
9175,https://dl.acm.org/doi/10.1016/j.automatica.2015.01.002,Computational techniques for reachability analysis of Max-Plus-Linear systems,10.1016/j.automatica.2015.01.002
9177,https://dl.acm.org/doi/10.1145/2562059.2562118,On approximation metrics for linear temporal model-checking of stochastic systems,10.1145/2562059.2562118
9178,https://dl.acm.org/doi/10.1145/2562059.2562115,Bisimilar symbolic models for stochastic control systems without state-space discretization,10.1145/2562059.2562115
9179,https://dl.acm.org/doi/10.1016/j.tcs.2013.09.032,Characterization and computation of infinite-horizon specifications over Markov processes,10.1016/j.tcs.2013.09.032
9180,https://dl.acm.org/doi/10.1016/j.entcs.2013.12.002,Approximation Metrics Based on Probabilistic Bisimulations for General State-Space Markov Processes: A Survey,10.1016/j.entcs.2013.12.002
9181,https://dl.acm.org/doi/10.1016/j.automatica.2013.05.025,A stochastic games framework for verification and control of discrete time stochastic hybrid systems,10.1016/j.automatica.2013.05.025
9187,https://dl.acm.org/doi/10.1007/978-3-642-40196-1_27,Symbolic control of stochastic switched systems via finite abstractions,10.1007/978-3-642-40196-1_27
9188,https://dl.acm.org/doi/10.1007/978-3-642-40196-1_22,VeriSiMPL: verification via bisimulations of MPL models,10.1007/978-3-642-40196-1_22
9189,https://dl.acm.org/doi/10.1145/3246377,Session details: Reachability,10.1145/3246377
9190,https://dl.acm.org/doi/10.1145/2461328.2461373,Quantitative automata-based controller synthesis for non-autonomous stochastic hybrid systems,10.1145/2461328.2461373
9193,https://dl.acm.org/doi/10.1145/2461328.2461372,Formula-free finite abstractions for linear temporal verification of stochastic hybrid systems,10.1145/2461328.2461372
9194,https://dl.acm.org/doi/10.1109/TCBB.2012.126,A Mathematical Model to Study the Dynamics of Epithelial Cellular Networks,10.1109/TCBB.2012.126
9200,https://dl.acm.org/doi/10.1007/978-3-642-33386-6_32,Higher-Order approximations for verification of stochastic hybrid systems,10.1007/978-3-642-33386-6_32
9201,https://dl.acm.org/doi/10.1016/j.automatica.2012.06.092,On efficient sensor scheduling for linear dynamical systems,10.1016/j.automatica.2012.06.092
9205,https://dl.acm.org/doi/10.1145/2185632.2185673,Robust PCTL model checking,10.1145/2185632.2185673
9206,https://dl.acm.org/doi/10.1145/2185632.2185666,Regularization of bellman equations for infinite-horizon probabilistic properties,10.1145/2185632.2185666
9207,https://dl.acm.org/doi/10.1145/2185632.2185664,Probabilistic invariance of mixed deterministic-stochastic dynamical systems,10.1145/2185632.2185664
9208,https://dl.acm.org/doi/10.1109/QEST.2011.16,Adaptive Gridding for Abstraction and Verification of Stochastic Hybrid Systems,10.1109/QEST.2011.16
9209,https://dl.acm.org/doi/10.1145/1967701.1967715,Quantitative automata model checking of autonomous stochastic hybrid systems,10.1145/1967701.1967715
9210,https://dl.acm.org/doi/10.1016/j.patrec.2010.11.022,Versatile spectral methods for point set matching,10.1016/j.patrec.2010.11.022
9211,https://dl.acm.org/doi/10.1016/j.automatica.2009.07.018,Exponential stabilization of discrete-time switched linear systems,10.1016/j.automatica.2009.07.018
9214,https://dl.acm.org/doi/10.1016/j.automatica.2009.02.028,Box invariance in biologically-inspired dynamical systems,10.1016/j.automatica.2009.02.028
9217,https://dl.acm.org/doi/10.1007/978-3-642-00602-9_29,Stabilization of Discrete-Time Switched Linear Systems: A Control-Lyapunov Function Approach,10.1007/978-3-642-00602-9_29
9218,https://dl.acm.org/doi/10.1016/j.automatica.2008.03.027,Probabilistic reachability and safety for controlled discrete time stochastic hybrid systems,10.1016/j.automatica.2008.03.027
9220,https://dl.acm.org/doi/10.1007/978-3-540-78929-1_43,Approximation of General Stochastic Hybrid Systems by Switching Diffusions with Random Hybrid Jumps,10.1007/978-3-540-78929-1_43
9221,https://dl.acm.org/doi/10.1007/978-3-540-78929-1_1,Markov Set-Chains as Abstractions of Stochastic Hybrid Systems,10.1007/978-3-540-78929-1_1
9223,https://dl.acm.org/doi/10.1007/11730637_7,Reachability analysis for controlled discrete time stochastic hybrid systems,10.1007/11730637_7
9225,https://dl.acm.org/doi/10.1145/3575870.3589552,Poster: Convex Scenario Optimisation for ReLU Networks,10.1145/3575870.3589552
9227,https://ieeexplore.ieee.org/document/9671686/,"Privacy-Preserving Big Data Exchange: Models, Issues, Future Research Directions",10.1109/BigData52589.2021.9671686
9230,https://ieeexplore.ieee.org/document/7004470/,"Big Data: Challenges, practices and technologies: NIST Big Data Public Working Group workshop at IEEE Big Data 2014",10.1109/BigData.2014.7004470
9235,https://ieeexplore.ieee.org/document/9373107/,"Big Data Lakes: Models, Frameworks, and Techniques",10.1109/BigComp51126.2021.00010
9236,https://ieeexplore.ieee.org/document/10411769/,Big OLAP Data Cube Compression Algorithms in Column-Oriented Cloud/Edge Data Infrastructures,10.1109/BigMM59094.2023.00020
9237,https://ieeexplore.ieee.org/document/7364125/,A timeline visualization system for road traffic big data,10.1109/BigData.2015.7364125
9240,https://ieeexplore.ieee.org/document/8258521/,Towards a big data requirements engineering artefact model in the context of big data software development projects: Poster extended abstract,10.1109/BigData.2017.8258521
9243,https://ieeexplore.ieee.org/document/8332632/,A Big Data Framework for Electric Power Data Quality Assessment,10.1109/WISA.2017.29
9249,https://ieeexplore.ieee.org/document/10386560/,Machine-Learning-Based Multidimensional Big Data Analytics over Clouds via Multi-Columnar Big OLAP Data Cube Compression,10.1109/BigData59044.2023.10386560
9252,https://ieeexplore.ieee.org/document/9403767/,Methods of enterprise electronic file content information mining under big data environment,10.1109/ICBASE51474.2020.00008
9258,https://ieeexplore.ieee.org/document/7460353/,"Big data for institutional planning, decision support and academic excellence",10.1109/ICBDSC.2016.7460353
9261,https://ieeexplore.ieee.org/document/9005614/,An Effective and Scalable Data Modeling for Enterprise Big Data Platform,10.1109/BigData47090.2019.9005614
9263,https://ieeexplore.ieee.org/document/9384569/,Research on the Development of Maritime and Air Intelligence Big Data,10.1109/BigDIA51454.2020.00065
9267,https://ieeexplore.ieee.org/document/8258083/,Integrated access to big data polystores through a knowledge-driven framework,10.1109/BigData.2017.8258083
9274,https://ieeexplore.ieee.org/document/9758457/,Research of Big Data Information Mining and Analysis : Technology Based on Hadoop Technology,10.1109/BDICN55575.2022.00041
9276,https://ieeexplore.ieee.org/document/9785082/,"The Anatomy of Big Data: Concepts, Principles and Challenges",10.1109/ICACCS54159.2022.9785082
9280,https://ieeexplore.ieee.org/document/9671739/,Big data analytics in support of the under-rail maintenance management at Vitória – Minas Railway,10.1109/BigData52589.2021.9671739
9293,https://ieeexplore.ieee.org/document/9196489/,Thoughts On The Ecological Environment Management Innovation Driven By Big Data,10.1109/ICBAIE49996.2020.00015
9298,https://ieeexplore.ieee.org/document/9425958/,Big Data Processing and Application Research,10.1109/AIAM50918.2020.00031
9302,https://ieeexplore.ieee.org/document/8820282/,Challenges of Big Data to Big Data Mining with their Processing Framework,10.1109/CSNT.2018.8820282
9305,https://ieeexplore.ieee.org/document/8078863/,Impact of big data on Electric-power industry,10.1109/ICBDA.2017.8078863
9309,https://ieeexplore.ieee.org/document/9457403/,Research on Library Personalized Service Mode Based on Big Data Application,10.1109/ICBDIE52740.2021.00040
9311,https://ieeexplore.ieee.org/document/9110106/,Research on the Application of Big Data in Industrial Structure Adjustment and Economic Indexes,10.1109/ICITBS49701.2020.00151
9313,https://ieeexplore.ieee.org/document/7224859/,Web-based collaborative big data analytics on big data as a service platform,10.1109/ICACT.2015.7224859
9317,https://ieeexplore.ieee.org/document/9434443/,Research on Innovation of Automobile Marketing Mode Based on Big Data Marketing,10.1109/ICBDSS51270.2020.00024
9319,https://ieeexplore.ieee.org/document/8397554/,"Data quality in big data processing: Issues, solutions and open problems",10.1109/UIC-ATC.2017.8397554
