,Unnamed: 0,ner_id,link,title,doi
9939,9939,35200,/doi/10.1145/2001562.2010365,The Most Expensive One-byte Mistake,https://doi.org/10.1145/2001562.2010365
9940,9940,35201,/doi/10.1145/3576931,The Elephant in the Room,https://doi.org/10.1145/3576931
9941,9941,35202,/doi/10.1145/3534854,Linear Address Spaces,https://doi.org/10.1145/3534854
9942,9942,35203,/doi/10.1145/1968587.1968591,Surfing the net for software engineering notes,https://doi.org/10.1145/1968587.1968591
9943,9943,35204,/doi/10.1145/2030256.2031677,Debugging on Live Systems,https://doi.org/10.1145/2030256.2031677
9944,9944,35205,/doi/10.1145/2788630.2788634,Surfing the Net for Software Engineering Notes,https://doi.org/10.1145/2788630.2788634
9945,9945,35206,/doi/10.1145/2537753.2537760,Doctoral studies in computing education research,https://doi.org/10.1145/2537753.2537760
9946,9946,35207,/doi/10.1145/3570921,The Elephant in the Room,https://doi.org/10.1145/3570921
9947,9947,35208,/doi/10.1145/3404209,How can designers fight the coronavirus?,https://doi.org/10.1145/3404209
9948,9948,35210,/doi/10.1145/1743546.1743552,Interact naturally,https://doi.org/10.1145/1743546.1743552
9949,9949,35211,/doi/10.1145/2875440,REFLECTIONSMind the gap,https://doi.org/10.1145/2875440
9950,9950,35212,/doi/10.1145/2875439,DISTANCE LEARNINGStudent transition from face-to-face to distance learning,https://doi.org/10.1145/2875439
9951,9951,35215,/doi/10.1145/3636447,Experimentation Everywhere and Every Day: Running A/B Testing in Corporate Environments,https://doi.org/10.1145/3636447
9952,9952,35216,/doi/10.1145/1921532.1921537,Risks to the public,https://doi.org/10.1145/1921532.1921537
9953,9953,35218,/doi/10.1145/2935687.2935690,Entangled-Coupling,https://doi.org/10.1145/2935687.2935690
9954,9954,35220,/doi/10.1145/3178315.3178337,Risks to the Public,https://doi.org/10.1145/3178315.3178337
9955,9955,35221,/doi/10.1145/1961678.1961690,"Lawrence Berkeley National LaboratoryBerkeley, California",https://doi.org/10.1145/1961678.1961690
9956,9956,35223,/doi/10.1145/2948630,Sanny Gaddafi  Living at the forefront of Indonesia's tech emancipation,https://doi.org/10.1145/2948630
9957,9957,35224,/doi/10.1145/2773212.2773214,Lazarus Code,https://doi.org/10.1145/2773212.2773214
9958,9958,35225,/doi/10.1145/3411757.3412568,Sanity vs. Invisible Markings,https://doi.org/10.1145/3411757.3412568
9959,9959,35226,/doi/10.1145/2556663.2556683,DISC 2013 review,https://doi.org/10.1145/2556663.2556683
9960,9960,35228,/doi/10.1145/2739406.2739414,Gem #114,https://doi.org/10.1145/2739406.2739414
9961,9961,35229,/doi/10.1145/2984629.2984631,10 Optimizations on Linear Search,https://doi.org/10.1145/2984629.2984631
9962,9962,35230,/doi/10.1145/1921532.1921534,Avoiding work by thinking about working,https://doi.org/10.1145/1921532.1921534
9963,9963,35231,/doi/10.1145/2956641.2962575,Chilling the Messenger,https://doi.org/10.1145/2956641.2962575
9964,9964,35232,/doi/10.1145/3053408.3053411,Women in IR,https://doi.org/10.1145/3053408.3053411
9965,9965,35236,/doi/10.1145/3548781,The Atlas milestone,https://doi.org/10.1145/3548781
9966,9966,35238,/doi/10.1145/3587926,Putting a Teaspoon of Programming into Other Subjects,https://doi.org/10.1145/3587926
9967,9967,35242,/doi/10.1145/2430456.2430462,An overview of the deco system,https://doi.org/10.1145/2430456.2430462
9968,9968,35246,/doi/10.1145/2994205.2994210,Be Prepared,https://doi.org/10.1145/2994205.2994210
9969,9969,35247,/doi/10.1145/3190580.3190607,Non-Uniform Information Access in Collaborative Information Retrieval,https://doi.org/10.1145/3190580.3190607
9970,9970,35249,/doi/10.1145/3517334,Agent provocateur,https://doi.org/10.1145/3517334
9971,9971,35251,/doi/10.1145/2442776.2442779,POPL'12 program chair's report,https://doi.org/10.1145/2442776.2442779
9972,9972,35253,/doi/10.1145/1668862.1668872,Risks to the public,https://doi.org/10.1145/1668862.1668872
9973,9973,35254,/doi/10.1145/2676861,Innovation and inclusion,https://doi.org/10.1145/2676861
9974,9974,35257,/doi/10.1145/2602323,FUD,https://doi.org/10.1145/2602323
9975,9975,35261,/doi/10.1145/1966989.1967009,The One-second War (What Time Will You Die?),https://doi.org/10.1145/1966989.1967009
9976,9976,35262,/doi/10.1145/3148526,REFLECTIONSTL;DR -,https://doi.org/10.1145/3148526
9977,9977,35263,/doi/10.1145/3021551,When should you quit your Ph.D.?I cannot do this for the rest of my life.,https://doi.org/10.1145/3021551
9978,9978,35265,/doi/10.1145/2675771,Successfully transitioning from academia to entrepreneurship,https://doi.org/10.1145/2675771
9979,9979,35267,/doi/10.1145/3148534,MATH COUNTSLet's talk about sets,https://doi.org/10.1145/3148534
9980,9980,35268,/doi/10.1145/2082156.2082170,Embedded architecture with hardware accelerator for target recognition in driver assistance system,https://doi.org/10.1145/2082156.2082170
9981,9981,35273,/doi/10.1145/3563968,What must all post-secondary students learn about computing?,https://doi.org/10.1145/3563968
9982,9982,35275,/doi/10.1145/2508834.2508864,More Encryption Is Not the Solution,https://doi.org/10.1145/2508834.2508864
9983,9983,35277,/doi/10.1145/3538535,The do's & don'ts of writing a research request email,https://doi.org/10.1145/3538535
9984,9984,35280,/doi/10.1145/2822905,A retrospective,https://doi.org/10.1145/2822905
9985,9985,35281,/doi/10.1145/2788520,"Profile: Sriram KosuriNever mind the cloud, back up your selfies to DNA",https://doi.org/10.1145/2788520
9986,9986,35282,/doi/10.1145/3041765.3041770,"Science, Society, and Software Engineering",https://doi.org/10.1145/3041765.3041770
9987,9987,35283,/doi/10.1145/3012426.3014148,The Unholy Trinity of Software Development,https://doi.org/10.1145/3012426.3014148
9988,9988,35284,/doi/10.1145/2237796.2237798,On having a second job as an adjunct,https://doi.org/10.1145/2237796.2237798
9989,9989,35285,/doi/10.1145/2382756.2382779,Risks to the public,https://doi.org/10.1145/2382756.2382779
9990,9990,35286,/doi/10.1145/3571452,Are Software Updates Useless against Advanced Persistent Threats?,https://doi.org/10.1145/3571452
9991,9991,35288,/doi/10.1145/2636805.2636813,Review of bayesian reasoning and machine learning by David Barber,https://doi.org/10.1145/2636805.2636813
9992,9992,35290,/doi/10.1145/3369739,When schools meet artificial intelligence in Hong Kong,https://doi.org/10.1145/3369739
9993,9993,35293,/doi/10.1145/3131212.3131213,The new features of Fortran 2015,https://doi.org/10.1145/3131212.3131213
9994,9994,35295,/doi/10.1145/2602322,Owning and using,https://doi.org/10.1145/2602322
9995,9995,35297,/doi/10.1145/3138860.3138873,HALG,https://doi.org/10.1145/3138860.3138873
9996,9996,35300,/doi/10.1145/2535915,Design thinking,https://doi.org/10.1145/2535915
9997,9997,35301,/doi/10.1145/3454122.3458812,Fail-fast Is Failing... Fast!,https://doi.org/10.1145/3454122.3458812
9998,9998,35302,/doi/10.1145/3466132.3469121,In Praise of the Disassembler,https://doi.org/10.1145/3466132.3469121
9999,9999,35303,/doi/10.1145/3584710,"Improving Section 230, Preserving Democracy, and Protecting Free Speech",https://doi.org/10.1145/3584710
10000,10000,35307,/doi/10.1145/2556663.2556684,Bremen workshop review,https://doi.org/10.1145/2556663.2556684
10001,10001,35309,/doi/10.1145/2237796.2237800,Risks to the public,https://doi.org/10.1145/2237796.2237800
10002,10002,35310,/doi/10.1145/3561797,CSRB's Opus One,https://doi.org/10.1145/3561797
10003,10003,35311,/doi/10.1145/3001912,Computing education for sustainability,https://doi.org/10.1145/3001912
10004,10004,35313,/doi/10.1145/3633522,UX as Money Shot,https://doi.org/10.1145/3633522
10005,10005,35315,/doi/10.1145/3647628,Energy Civics,https://doi.org/10.1145/3647628
10006,10006,35316,/doi/10.1145/2910588,COMPUTING IN SCHOOLSHigh-school software engineering education,https://doi.org/10.1145/2910588
10007,10007,35317,/doi/10.1145/3436948,HCI sustaining the rule of law and democracy,https://doi.org/10.1145/3436948
10008,10008,35320,/doi/10.1145/3639444,Programmer Job Interviews: The Hidden Agenda,https://doi.org/10.1145/3639444
10009,10009,35321,/doi/10.1145/3169128,Special Topic: Taking Action in a Changing World,https://doi.org/10.1145/3169128
10010,10010,35325,/doi/10.1145/3178315.3178328,Harnessing the crowd wisdom for software trustworthiness,https://doi.org/10.1145/3178315.3178328
10011,10011,35327,/doi/10.1145/3019008,Augmenting reality for augmented reality,https://doi.org/10.1145/3019008
10012,10012,35332,/doi/10.1145/3215846,HCI and refugees,https://doi.org/10.1145/3215846
10013,10013,35339,/doi/10.1145/2799629,Online video and interactive TV experiences,https://doi.org/10.1145/2799629
10014,10014,35341,/doi/10.1145/3428669,Feminisms through design,https://doi.org/10.1145/3428669
10015,10015,35343,/doi/10.1145/2835851,AP® computer science principles,https://doi.org/10.1145/2835851
10016,10016,35346,/doi/10.1145/1810226.1814327,You’re Doing It Wrong,https://doi.org/10.1145/1810226.1814327
10017,10017,35347,/doi/10.1145/3652623,The Inflammable Space Between AI and Art,https://doi.org/10.1145/3652623
10018,10018,35348,/doi/10.1145/2782758,"Brains, computers, and drones",https://doi.org/10.1145/2782758
10019,10019,35352,/doi/10.1145/3576930,Four Ways to Add Active Learning to Computing Courses,https://doi.org/10.1145/3576930
10020,10020,35353,/doi/10.1145/3319073,What is (un)acceptable?,https://doi.org/10.1145/3319073
10021,10021,35355,/doi/10.1145/2580941,"MOOCs revisited, with some policy suggestions",https://doi.org/10.1145/2580941
10022,10022,35356,/doi/10.1145/3477429,EngageCSEduAssignments,https://doi.org/10.1145/3477429
10023,10023,35359,/doi/10.1145/1874391.1874395,Surfing the net for software engineering notes,https://doi.org/10.1145/1874391.1874395
10024,10024,35361,/doi/10.1145/2542504,"Actually, Turing did not invent the computer",https://doi.org/10.1145/2542504
10025,10025,35362,/doi/10.1145/2927964.2927978,A Configurable Architecture for Sparse LU Decomposition on Matrices with Arbitrary Patterns,https://doi.org/10.1145/2927964.2927978
10026,10026,35366,/doi/10.1145/2579281.2579285,Software management,https://doi.org/10.1145/2579281.2579285
10027,10027,35367,/doi/10.1145/2597716.2597735,Risks to the public,https://doi.org/10.1145/2597716.2597735
10028,10028,35368,/doi/10.1145/2968077,Running user studies with crowd workers,https://doi.org/10.1145/2968077
10029,10029,35371,/doi/10.1145/3043702,How two billion smartphone users can save species!,https://doi.org/10.1145/3043702
10030,10030,35372,/doi/10.1145/3233390,Recognizing excellence in programming competitions,https://doi.org/10.1145/3233390
10031,10031,35373,/doi/10.1145/3292015,Reimagining participatory design,https://doi.org/10.1145/3292015
10032,10032,35375,/doi/10.1145/3358904,Moving beyond 'one size fits all',https://doi.org/10.1145/3358904
10033,10033,35379,/doi/10.1145/3233187,CLASSROOM VIGNETTESDemocracy/student choice and the computing classroom,https://doi.org/10.1145/3233187
10034,10034,35380,/doi/10.1145/3143424,Designing interactions with digital money,https://doi.org/10.1145/3143424
10035,10035,35382,/doi/10.1145/2492248.2492249,Risks to the public,https://doi.org/10.1145/2492248.2492249
10036,10036,35383,/doi/10.1145/2535917,Bringing young women into computing through the NCWIT Aspirations in Computing program,https://doi.org/10.1145/2535917
10037,10037,35388,/doi/10.1145/3292019,Planning for the things you can't plan for,https://doi.org/10.1145/3292019
10038,10038,35391,/doi/10.1145/2856113.2856117,Internet Nuggets,https://doi.org/10.1145/2856113.2856117
10039,10039,35392,/doi/10.1145/3344939,Crafting content across the physical-digital divide,https://doi.org/10.1145/3344939
10040,10040,35394,/doi/10.1145/2688497,The tears of Donald Knuth,https://doi.org/10.1145/2688497
10041,10041,35395,/doi/10.1145/2927964.2927982,Internet Nuggets,https://doi.org/10.1145/2927964.2927982
10042,10042,35396,/doi/10.1145/3236669,Chatbots,https://doi.org/10.1145/3236669
10043,10043,35397,/doi/10.1145/2020976.2020979,Managing technical debt in software development,https://doi.org/10.1145/2020976.2020979
10044,10044,35402,/doi/10.1145/3305356,"Asperger's syndrome, autism, and camouflaging",https://doi.org/10.1145/3305356
10045,10045,35404,/doi/10.1145/3093754.3093758,Technical Perspective,https://doi.org/10.1145/3093754.3093758
10046,10046,35405,/doi/10.1145/3627171,"CLASSROOM VIGNETTES: Teaching Binary Representation of Numbers, Highlighting Payoffs for Students Interested in Software",https://doi.org/10.1145/3627171
10047,10047,35406,/doi/10.1145/1734103.1734108,Third international workshop on software product management -- IWSPM'09,https://doi.org/10.1145/1734103.1734108
10048,10048,35411,/doi/10.1145/3494834.3501254,Chip Measuring Contest,https://doi.org/10.1145/3494834.3501254
10049,10049,35413,/doi/10.1145/2994153,Broadening Participation in Computer Science,https://doi.org/10.1145/2994153
10050,10050,35418,/doi/10.1145/2618109,Structural challenges and the need to adapt,https://doi.org/10.1145/2618109
10051,10051,35420,/doi/10.1145/1988997.1989001,Surfing the net for software engineering notes,https://doi.org/10.1145/1988997.1989001
10052,10052,35421,/doi/10.1145/1713254.1713265,Checking process-oriented operating system behaviour using CSP and refinement,https://doi.org/10.1145/1713254.1713265
10053,10053,35424,/doi/10.1145/1713254.1713264,Code-partitioning gossip,https://doi.org/10.1145/1713254.1713264
10054,10054,35427,/doi/10.1145/1943371.1943375,Surfing the net for software engineering notes,https://doi.org/10.1145/1943371.1943375
10055,10055,35428,/doi/10.1145/2795403.2795414,ECIR 2015 Workshop on Gamification for Information Retrieval (GamifIR'15),https://doi.org/10.1145/2795403.2795414
10056,10056,35430,/doi/10.1145/3623425,Knowing What You Need to Know,https://doi.org/10.1145/3623425
10057,10057,35431,/doi/10.1145/3127599,Notes on the future of interaction design,https://doi.org/10.1145/3127599
10058,10058,35433,/doi/10.1145/3319376,What is participation?,https://doi.org/10.1145/3319376
10059,10059,35435,/doi/10.1145/2381056.2381077,A preliminary evaluation of the hardware acceleration of the Cray Gemini interconnect for PGAS languages and comparison with MPI,https://doi.org/10.1145/2381056.2381077
10060,10060,35442,/doi/10.1145/3404205,We need to talk about digital contact tracing,https://doi.org/10.1145/3404205
10061,10061,35444,/doi/10.1145/1713254.1713263,Filet-o-fish,https://doi.org/10.1145/1713254.1713263
10062,10062,35448,/doi/10.1145/3127360.3127363,Risks to the Public,https://doi.org/10.1145/3127360.3127363
10063,10063,35449,/doi/10.1145/1838687.1838691,Risks to the public,https://doi.org/10.1145/1838687.1838691
10064,10064,35450,/doi/10.1145/1943371.1943376,Risks to the public,https://doi.org/10.1145/1943371.1943376
10065,10065,35451,/doi/10.1145/2442776.2442781,R3,https://doi.org/10.1145/2442776.2442781
10066,10066,35454,/doi/10.1145/2579281.2579282,Risks to the Public,https://doi.org/10.1145/2579281.2579282
10067,10067,35455,/doi/10.1145/2180921.2180928,Surfing the net for software engineering notes,https://doi.org/10.1145/2180921.2180928
10068,10068,35456,/doi/10.1145/2693208.2693213,Surfing the Net for Software Engineering Notes,https://doi.org/10.1145/2693208.2693213
10069,10069,35457,/doi/10.1145/1713254.1713268,NEPI,https://doi.org/10.1145/1713254.1713268
10070,10070,35461,/doi/10.1145/2960426,CLASSROOM VIGNETTESBasic do's and don'ts in the classroom,https://doi.org/10.1145/2960426
10071,10071,35462,/doi/10.1145/2788630.2788633,Risks to the Public,https://doi.org/10.1145/2788630.2788633
10072,10072,35463,/doi/10.1145/2088883.2088887,Surfing the net for software engineering notes,https://doi.org/10.1145/2088883.2088887
10073,10073,35464,/doi/10.1145/2179280.2179281,Fortran Legacy software,https://doi.org/10.1145/2179280.2179281
10074,10074,35467,/doi/10.1145/2466486.2479677,Resolved: the Internet Is No Place for Critical Infrastructure,https://doi.org/10.1145/2466486.2479677
10075,10075,35469,/doi/10.1145/2693714.2693726,Searching for Sinks for the Hénon Map using a Multipleprecision GPU Arithmetic Library,https://doi.org/10.1145/2693714.2693726
10076,10076,35473,/doi/10.1145/3305362,Design education can change the world,https://doi.org/10.1145/3305362
10077,10077,35475,/doi/10.1145/2382756.2382778,First turkish software product line engineering workshop summary,https://doi.org/10.1145/2382756.2382778
10078,10078,35477,/doi/10.1145/1838687.1838690,Surfing the net for software engineering notes,https://doi.org/10.1145/1838687.1838690
10079,10079,35478,/doi/10.1145/1874391.1874396,Risks to the public,https://doi.org/10.1145/1874391.1874396
10080,10080,35479,/doi/10.1145/1764810.1764814,Software development lifecycle models,https://doi.org/10.1145/1764810.1764814
10081,10081,35480,/doi/10.1145/3194653.3197520,Manual Work is a Bug,https://doi.org/10.1145/3194653.3197520
10082,10082,35481,/doi/10.1145/2347696.2347700,Risks to the public,https://doi.org/10.1145/2347696.2347700
10083,10083,35482,/doi/10.1145/3206214.3206215,The new features of Fortran 2018,https://doi.org/10.1145/3206214.3206215
10084,10084,35483,/doi/10.1145/2413038.2413072,Surfing the net for software engineering notes,https://doi.org/10.1145/2413038.2413072
10085,10085,35484,/doi/10.1145/1811226.1811245,Risks to the public,https://doi.org/10.1145/1811226.1811245
10086,10086,35485,/doi/10.1145/2870544.2870552,Incorporating Cyclic Task Behaviour into Ada Tasks,https://doi.org/10.1145/2870544.2870552
10087,10087,35487,/doi/10.1145/2180921.2180929,Risks to the public,https://doi.org/10.1145/2180921.2180929
10088,10088,35488,/doi/10.1145/3274784.3274787,SIGIR Community Survey on Preprint Services,https://doi.org/10.1145/3274784.3274787
10089,10089,35490,/doi/10.1145/2596583.2596601,Dagstuhl seminar review,https://doi.org/10.1145/2596583.2596601
10090,10090,35492,/doi/10.1145/2894784.2894790,Surfing the Net for Software Engineering Notes,https://doi.org/10.1145/2894784.2894790
10091,10091,35493,/doi/10.1145/3130348.3130363,Searching Distributed Collections With Inference Networks,https://doi.org/10.1145/3130348.3130363
10092,10092,35495,/doi/10.1145/1764810.1764816,Risks to the public,https://doi.org/10.1145/1764810.1764816
10093,10093,35496,/doi/10.1145/1734103.1734107,Risks to the public,https://doi.org/10.1145/1734103.1734107
10094,10094,35497,/doi/10.1145/2659254.2659257,Aligning IT for future business value,https://doi.org/10.1145/2659254.2659257
10095,10095,35501,/doi/10.1145/2016567.2016570,Rounding coefficients and artificially underflowing terms in non-numeric expressions,https://doi.org/10.1145/2016567.2016570
10096,10096,35505,/doi/10.1145/2621906.2621908,Knowledge sharing in communities of practice,https://doi.org/10.1145/2621906.2621908
10097,10097,35507,/doi/10.1145/2975388,"Fitter, happier, more productive",https://doi.org/10.1145/2975388
10098,10098,35510,/doi/10.1145/2636805.2636824,Transactional memory,https://doi.org/10.1145/2636805.2636824
10099,10099,35513,/doi/10.1145/2641638.2641647,POPL 2014 program chair's report,https://doi.org/10.1145/2641638.2641647
10100,10100,35515,/doi/10.1145/2181796.2187657,A System is not a Product,https://doi.org/10.1145/2181796.2187657
10101,10101,35516,/doi/10.1145/2535918,From MOOCs to SPOCs,https://doi.org/10.1145/2535918
10102,10102,35517,/doi/10.1145/2381056.2381074,BlackjackBench,https://doi.org/10.1145/2381056.2381074
10103,10103,35522,/doi/10.1145/3558200,A primer on pointer tagging,https://doi.org/10.1145/3558200
10104,10104,35524,/doi/10.1145/2964792.2964794,Internet Nuggets,https://doi.org/10.1145/2964792.2964794
10105,10105,35525,/doi/10.1145/2439976.2440001,Risks to the public,https://doi.org/10.1145/2439976.2440001
10106,10106,35526,/doi/10.1145/3220673,UPES ACM: developing skills to survive the IT job market,https://doi.org/10.1145/3220673
10107,10107,35527,/doi/10.1145/1713254.1713257,Cloud9,https://doi.org/10.1145/1713254.1713257
10108,10108,35533,/doi/10.1145/3406111,This is not the new normal,https://doi.org/10.1145/3406111
10109,10109,35539,/doi/10.1145/2492248.2492250,Surfing the net for software engineering notes,https://doi.org/10.1145/2492248.2492250
10110,10110,35540,/doi/10.1145/3593007,Conjoined Twins: Artificial Intelligence and the Invention of Computer Science,https://doi.org/10.1145/3593007
10111,10111,35541,/doi/10.1145/1713254.1713269,Towards a cost-effective networking testbed,https://doi.org/10.1145/1713254.1713269
10112,10112,35545,/doi/10.1145/3274784.3274789,The Dagstuhl Perspectives Workshop on Performance Modeling and Prediction,https://doi.org/10.1145/3274784.3274789
10113,10113,35555,/doi/10.1145/3494834.3498576,I Unplugged What?,https://doi.org/10.1145/3494834.3498576
10114,10114,35556,/doi/10.1145/3229783.3229805,SEET,https://doi.org/10.1145/3229783.3229805
10115,10115,35559,/doi/10.1145/2602321,EMV,https://doi.org/10.1145/2602321
10116,10116,35562,/doi/10.1145/2735399.2735400,Risks to the Public,https://doi.org/10.1145/2735399.2735400
10117,10117,35563,/doi/10.1145/2724584,Untangling running,https://doi.org/10.1145/2724584
10118,10118,35566,/doi/10.1145/2073761.2073762,Compiler support for the Fortran 2003 and 2008 standards revision 8,https://doi.org/10.1145/2073761.2073762
10119,10119,35569,/doi/10.1145/2853073.2853076,Risks to the Public,https://doi.org/10.1145/2853073.2853076
10120,10120,35570,/doi/10.1145/2553038.2553041,Compiler support for the Fortran 2003 and 2008 standards revision 14,https://doi.org/10.1145/2553038.2553041
10121,10121,35571,/doi/10.1145/1713254.1713259,5th international workshop on networking meets databases (NetDB 2009),https://doi.org/10.1145/1713254.1713259
10122,10122,35572,/doi/10.1145/2502932.2502934,Compiler support for the Fortran 2003 and 2008 standards revision 12,https://doi.org/10.1145/2502932.2502934
10123,10123,35573,/doi/10.1145/2179280.2179282,Compiler support for the Fortran 2003 and 2008 standards revision 9,https://doi.org/10.1145/2179280.2179282
10124,10124,35574,/doi/10.1145/2338786.2338789,Compiler support for the Fortran 2003 and 2008 standards revision 10,https://doi.org/10.1145/2338786.2338789
10125,10125,35575,/doi/10.1145/3130348.3130350,Overview of Special Issue,https://doi.org/10.1145/3130348.3130350
10126,10126,35582,/doi/10.1145/3387945.3388515,Chipping Away at Moore’s Law,https://doi.org/10.1145/3387945.3388515
10127,10127,35583,/doi/10.1145/3203094.3203102,Risks to the Public,https://doi.org/10.1145/3203094.3203102
10128,10128,35584,/doi/10.1145/3197571,Privacy and personalization,https://doi.org/10.1145/3197571
10129,10129,35591,/doi/10.1145/2808700.2808703,Compiler Support for the Fortran 2003 and 2008 Standards Revision 16,https://doi.org/10.1145/2808700.2808703
10130,10130,35593,/doi/10.1145/2888422.2888437,Privacy Preserving IR 2015,https://doi.org/10.1145/2888422.2888437
10131,10131,35595,/doi/10.1145/2003616.2003619,Ready for a third peak?,https://doi.org/10.1145/2003616.2003619
10132,10132,35596,/doi/10.1145/2647342.2647345,Compiler support for the Fortran 2003 and 2008 standards revision 15,https://doi.org/10.1145/2647342.2647345
10133,10133,35597,/doi/10.1145/2980025.2980029,Compiler Support for the Fortran 2003 and 2008 Standards Revision 19,https://doi.org/10.1145/2980025.2980029
10134,10134,35598,/doi/10.1145/3022868.3022870,Compiler Support for the Fortran 2003 and 2008 Standards Revision 20,https://doi.org/10.1145/3022868.3022870
10135,10135,35599,/doi/10.1145/3266145.3266148,"Compiler Support for the Fortran 2003, 2008, TS29113, and 2018 Standards Revision 24",https://doi.org/10.1145/3266145.3266148
10136,10136,35600,/doi/10.1145/2922512.2922513,Compiler Support for the Fortran 2003 and 2008 Standards Revision 18,https://doi.org/10.1145/2922512.2922513
10137,10137,35601,/doi/10.1145/2851087.2851088,Compiler Support for the Fortran 2003 and 2008 Standards Revision 17,https://doi.org/10.1145/2851087.2851088
10138,10138,35602,/doi/10.1145/3206214.3206216,Compiler Support for the Fortran 2003 and 2008 Standards Revision 22,https://doi.org/10.1145/3206214.3206216
10139,10139,35603,/doi/10.1145/3068783.3068785,Compiler Support for the Fortran 2003 and 2008 Standards Revision 21,https://doi.org/10.1145/3068783.3068785
10140,10140,35604,/doi/10.1145/3171572.3171574,Compiler Support for the Fortran 2003 and 2008 Standards Revision 22,https://doi.org/10.1145/3171572.3171574
10141,10141,35605,/doi/10.1145/3442632.3447956,Let's Play Global Thermonuclear Energy,https://doi.org/10.1145/3442632.3447956
10142,10142,35606,/doi/10.1145/3624729,Undergraduate Computer Science Curricula,https://doi.org/10.1145/3624729
10143,10143,35609,/doi/10.1145/3434571.3439415,Battery Day,https://doi.org/10.1145/3434571.3439415
10144,10144,35611,/doi/10.1145/3328487,Designing from the rural,https://doi.org/10.1145/3328487
10145,10145,35616,/doi/10.1145/2636805.2636812,Joint reviews of four articles,https://doi.org/10.1145/2636805.2636812
10146,10146,35617,/doi/10.1145/3053408.3053428,Targeted Search Engines for Children,https://doi.org/10.1145/3053408.3053428
10147,10147,35619,/doi/10.1145/2968453,AccessComputing Promotes Teaching Accessibility,https://doi.org/10.1145/2968453
10148,10148,35621,/doi/10.1145/2347696.2347699,Surfing the net for software engineering notes,https://doi.org/10.1145/2347696.2347699
10149,10149,35622,/doi/10.1145/3064774,Shaping loyalty,https://doi.org/10.1145/3064774
10150,10150,35627,/doi/10.1145/3434580,From automation to autonomy and autonomous vehicles,https://doi.org/10.1145/3434580
10151,10151,35628,/doi/10.1145/2732694,Profile: Ian PrattPioneering security through virtualization,https://doi.org/10.1145/2732694
10152,10152,35629,/doi/10.1145/2971331.2971336,Internet Nuggets,https://doi.org/10.1145/2971331.2971336
10153,10153,35630,/doi/10.1145/2870544.2870551,Real-Time Fine-Grained Parallelism in Ada,https://doi.org/10.1145/2870544.2870551
10154,10154,35635,/doi/10.1145/2527188,Why not immortality?,https://doi.org/10.1145/2527188
10155,10155,35636,/doi/10.1145/2491533.2491555,Education forum,https://doi.org/10.1145/2491533.2491555
10156,10156,35638,/doi/10.1145/2998500,Efforts to Make Computer Science More Inclusive of Women,https://doi.org/10.1145/2998500
10157,10157,35642,/doi/10.1145/2983455,The RSA trap,https://doi.org/10.1145/2983455
10158,10158,35644,/doi/10.1145/2636805.2636807,The book review column,https://doi.org/10.1145/2636805.2636807
10159,10159,35645,/doi/10.1145/3516423,"ACM, ethics, and corporate behavior",https://doi.org/10.1145/3516423
10160,10160,35647,/doi/10.1145/3481849,Get to know Arduino,https://doi.org/10.1145/3481849
10161,10161,35649,/doi/10.1145/3021555,Finding your MAP for career choices: what makes a great 'intrapreneur'?,https://doi.org/10.1145/3021555
10162,10162,35651,/doi/10.1145/2727129,Can we show an impact?,https://doi.org/10.1145/2727129
10163,10163,35652,/doi/10.1145/2983461,"UC Berkeley's quantum computing groupBerkeley, CA",https://doi.org/10.1145/2983461
10164,10164,35654,/doi/10.1145/2578508.2588887,The Logic of Logging,https://doi.org/10.1145/2578508.2588887
10165,10165,35655,/doi/10.1145/2043236.2043241,Of undergraduates and research,https://doi.org/10.1145/2043236.2043241
10166,10166,35657,/doi/10.1145/2043236.2043240,Communications of the ACM,https://doi.org/10.1145/2043236.2043240
10167,10167,35658,/doi/10.1145/3639447,"What do Trains, Horses, and Home Internet Installation have in Common?",https://doi.org/10.1145/3639447
10168,10168,35659,/doi/10.1145/2960411,NSF PROGRAM OFFICERS' VIEWSInside the NSF,https://doi.org/10.1145/2960411
10169,10169,35660,/doi/10.1145/2537753.2537763,Questioning our assumptions about introverts and computing,https://doi.org/10.1145/2537753.2537763
10170,10170,35661,/doi/10.1145/3595837,OS Scheduling,https://doi.org/10.1145/3595837
10171,10171,35663,/doi/10.1145/2602325,The logic of logging,https://doi.org/10.1145/2602325
10172,10172,35664,/doi/10.1145/3233246,REFLECTIONSTools from the education industry,https://doi.org/10.1145/3233246
10173,10173,35665,/doi/10.1145/1711475.1711489,Distributed computing column 36 distributed computing,https://doi.org/10.1145/1711475.1711489
10174,10174,35667,/doi/10.1145/2614512.2614519,College courses of varying credit,https://doi.org/10.1145/2614512.2614519
10175,10175,35668,/doi/10.1145/1898147.1900007,Bound by the Speed of Light,https://doi.org/10.1145/1898147.1900007
10176,10176,35669,/doi/10.1145/3505615,Be like a hummingbird,https://doi.org/10.1145/3505615
10177,10177,35670,/doi/10.1145/3010823,Reflections,https://doi.org/10.1145/3010823
10178,10178,35674,/doi/10.1145/2442776.2442778,POPL'11 program chair's report,https://doi.org/10.1145/2442776.2442778
10179,10179,35676,/doi/10.1145/3344941,A conversation around the design and experience of artifacts,https://doi.org/10.1145/3344941
10180,10180,35678,/doi/10.1145/3429984,COMMUNITY COLLEGE CORNERChallenges and Opportunities during COVID,https://doi.org/10.1145/3429984
