,ner_id,link,name,orcid,email,affiliation
1746,2400,/author/37086179978,Ch Jayanth Babu,,,"SR Engineering College, Warangal, Telangana"
1747,2401,/author/37085433713,B. Rama,,," Kakatiya University  Warangal, Telangana State, India"
1748,2403,/author/37311287100,Yang Song,,," Detroit  MI, USA"
1749,2404,/author/37074141300,Gabriel Alatorre,,,"IBM Almaden Research Center, San Jose, CA"
1750,2405,/author/37279749700,Nagapramod Mandagere,,,IBM Research-Almaden
1751,2406,/author/37419541900,Aameek Singh,,," IBM Almaden Research Center  Harry Road, San Jose, CA"
1752,2408,/author/37086303657,Jason A. Payne,,," McLean  VA, USA"
1753,2409,/author/37086301093,Huntley Parker,,," McLean  VA, USA"
1754,2411,/author/37088845887,Chen Wangming,,,"Guangzhou College of Technology and Business, Guangzhou, China"
1755,2413,/author/37860320500,Davood Maleki,,," ICT Research Institute  Tehran, Iran"
1756,2414,/author/38579582200,Ehsan Arianyan,,," ICT Research Institute  Tehran, Iran"
1757,2415,/author/37089101798,Mohammad Reza Ahmadi,,,"Iran Telecom. Research Center (ITRC), Tehran, Iran"
1758,2417,/author/37088657675,Yong Ma,,," Ltd  Hefei, China"
1759,2418,/author/37089804843,Yuyang Zhao,,," Ltd  Hefei, China"
1760,2419,/author/37085722309,Zijian Zhang,https://orcid.org/0000-0002-6313-4407,,"School of Cyberspace Science and Technology, Beijing Institute of Technology; Beijing Advanced Innovation Center for Future Blockchain and Privacy Computing, China"
1761,2420,/author/37089803984,Jun Wang,,," State Grid Anhui Electric Power Co.  Ltd., Hefei, Anhui Province, China"
1762,2422,/author/37085791681,Ren-Hao Liu,,," Tunghai University  Taichung City, Taiwan ROC"
1763,2423,/author/37085693679,Chan-Fu Kuo,,," Tunghai University  Taichung City, Taiwan ROC"
1764,2424,/author/37596155800,Shuo-Tsung Chen,https://orcid.org/0000-0002-0170-4240,," National Yunlin University of Science and Technology  Yunlin, Taiwan, R.O.C"
1765,2425,/author/37292081000,Jung-Chun Liu,https://orcid.org/0000-0002-9361-4719,," Tunghai University  Taichung, Taiwan"
1766,2427,/author/37087006058,Wei Xing,,," The Francis Crick Institute  London, UK"
1767,2428,/author/37087005282,Jon Smith,,," The Francis Crick Institute  London, UK"
1768,2429,/author/37087008517,Mike Gavrielides,,," The Francis Crick Institute  London, UK"
1769,2430,/author/37087003406,Steve Hindmarsh,,," The Francis Crick Institute  London, UK"
1770,2431,/author/37087007210,Adam Huffman,,," Li Ka Shing Centre for Health Information and Discovery University of Oxford  Oxford, UK"
1771,2432,/author/37066018000,Hai H. Wang,,,"Engineering and Applied Science Aston University, Birmingham, UK"
1772,2434,/author/37088962594,Dave Bhardwaj,,," Concordia University  Monteal, Canada"
1773,2436,/author/37945882900,Modafar Ati,,," College of Engineering  Abu Dhabi University, Abu Dhabi, United Arab Emirates"
1774,2438,/author/37087863663,Yazid Setiadi,,,"Statistics Indonesia Education and Training Center, Depok, Jakarta"
1775,2439,/author/37085990966,Ana Uluwiyah,,," University of Indonesia  Depok, Jakarta"
1776,2441,/author/37087069630,Hee Young Kim,,," Hankuk Univ. of Foreign Studies  Seoul, South Korea"
1777,2442,/author/37086026077,June-Suh Cho,,,"College of Business Hankuk University of Foreign Studies, Seoul, Korea"
1778,2444,/author/37086335111,Chi Zhang,,,"Beijing Union University, Beijing, China"
1779,2445,/author/37088590302,Xiangjie Qiao,,," Beijing Union University  Beijing, China"
1780,2446,/author/37088594356,Xianfeng Chen,,," Beijing Union University  Beijing, China"
1781,2449,/author/37085797689,Deepika Koundal,https://orcid.org/0000-0003-1688-8772,,"Ho Chi Minh City Open University, Vietnam;  UPES  Dehradun, India"
1782,2451,/author/37545617000,Manirath Wongsim,,," Mahasarakham University  Maha Sarakham, Thailand"
1783,2452,/author/37086606332,Pongsatorn Tantrabundit,,," Mahasarakham University  Maha Sarakham, Thailand"
1784,2453,/author/37088230200,Sommai Khantong,,," Mahasarakham University  Maha Sarakham, Thailand"
1785,2454,/author/37088230579,Charuay Savithi,,," Mahasarakham University  Maha Sarakham, Thailand"
1786,2456,/author/37086233943,Kiran Adnan,https://orcid.org/0000-0002-2474-8844,," Universiti Tunku Abdul Rehman  Kampar, Malaysia"
1787,2457,/author/37391825700,Rehan Akbar,https://orcid.org/0000-0002-3703-5974,," Florida International University  Miami, USA"
1788,2458,/author/37086234497,Khor Siak Wang,https://orcid.org/0000-0001-5958-6489,," Faculty of Information and Communication Technology  UTAR, Perak"
1789,2460,/author/37087543930,S. S. Blessy Trencia Lincy,,," VIT University  Vellore, India"
1790,2461,/author/37089121464,N. Suresh Kumar,,," Vellore  Tamil Nadu, IN"
1791,2464,/author/974124095734529,Luo Dan,,,"University of Malaya, Kuala Lumpur, Malaysia"
1792,2466,/author/37085338399,Yu Du,,," Jilin University  Changchun, Jilin, China"
1793,2467,/author/37277800700,Fengye Hu,https://orcid.org/0000-0002-5694-4057,," Jilin University  Jilin, China"
1794,2468,/author/37085338809,Lu Wang,,," Changchun  Jilin, CN"
1795,2469,/author/37085337929,Feng Wang,,," Jilin University  Changchun, Jilin, China"
1796,2471,/author/37086333264,Yin Zhang,,," Kent State University  Kent, USA"
1797,2472,/author/37075077100,Jiming Hu,,," Wuhan University  Wuhan, China"
1798,2474,/author/37085521205,Meryem Uzun-Per,,," Istanbul Health and Technology University  Istanbul, Turkey;  BiletBank Research and Development Center  Istanbul, Turkey"
1799,2475,/author/37088977094,Ali Burak Can,,," Akdeniz PE-TUR A.Ş.  Istanbul, Turkey"
1800,2476,/author/37089240701,Ahmet Volkan Gürel,,," Akdeniz PE-TUR A.Ş.  Istanbul, Turkey"
1801,2477,/author/37078476700,Mehmet S. Aktas,,," Yildiz Technical University  Istanbul, Turkey"
1802,2480,/author/37086165171,Peter Braun,,," University of Manitoba  Winnipeg, MB, Canada"
1803,2481,/author/37086163418,Murun Enkhee,,," Winnipeg  MB, Canada"
1804,2482,/author/37086162575,Oluwafemi A. Sarumi,,," Federal University of Technology Akure (FUTA)  Akure, Ondo State, Nigeria"
1805,2483,/author/37089136906,Kimberly Tran,,," Winnipeg  MB, Canada"
1806,2485,/author/37089281008,Wei-Yu Chen,,,"National Center for High-Performance Computing, Taiwan"
1807,2486,/author/37089279258,Mulder Yu,,,"National Center for High-Performance Computing, Taiwan"
1808,2487,/author/37089280983,Ceasar Sun,,,"National Center for High-Performance Computing, Taiwan"
1809,2489,/author/37089988825,Shangmin Guo,,,State Grid Liaoning Electric Power Co. LTD
1810,2490,/author/37089972588,Chuhan Wang,,,State Grid Liaoning Electric Power Co. LTD
1811,2491,/author/37089977545,Yongrui Li,,,State Grid Liaoning Electric Power Co. LTD
1812,2492,/author/37089973995,Shuo Yang,,,State Grid Liaoning Electric Power Co. LTD
1813,2494,/author/37089527175,Hongting Li,,,"Wenhua College, Wuhan, China"
1814,2496,/author/37089703424,Shahan Salim,,," University of Waterloo  Waterloo, Canada"
1815,2497,/author/37089700542,Irfhana Zakir Hussain,,," University of Waterloo  Waterloo, Canada"
1816,2498,/author/37089703415,Jasleen Kaur,,," University of Waterloo  Waterloo, Canada"
1817,2499,/author/37086364602,Plinio P. Morita,,," University of Waterloo  Waterloo, Canada"
1818,2501,/author/37086831579,Alexander S. Suleykin,,,"V.A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences, Moscow, Russia"
1819,2502,/author/37706835900,Peter B. Panfilov,,,"Graduate School of Business National Research University Higher School of Economics, Moscow, Russia"
1820,2503,/author/37085810265,Natalia Bakhtadze,,," V.A. Trapeznikov Institute of Control Sciences of RAS  Bauman Moscow State Technical University, Moscow, Russia"
1821,2506,/author/37089197114,Yang Huang,,," Army Logistics Academy of PLA  Chongqing, China"
1822,2507,/author/37088848274,Hongri Zhu,,," Army Logistics Academy of PLA  Chongqing, China"
1823,2508,/author/37088805745,Rangming Wu,,," Army Logistics Academy of PLA  Chongqing, China"
1824,2509,/author/37089484626,Yang Li,,," Army Logistics Academy of PLA  Chongqing, China"
1825,2511,/author/37088910565,Rui Xu,,,"The Graduate Institute of Design Science, Tatung University, Taiwan;  Fuzhou University of International Studies and Trade  Fuzhou, China"
1826,2512,/author/37088910036,Hanlin Mi,,," Fuzhou University of International Studies and Trade  Fuzhou, China"
1827,2514,/author/37086521554,Zhang Xu,,," China Electronic Technology Group Corporation  Nanjing, China"
1828,2516,/author/37089747322,Chang Liu,,,";  Beijing Academy of Agriculture and Forestry Sciences  Beijing, China; National Engineering Research Center for Information Technology in Agriculture, Beijing, China"
1829,2517,/author/37089746311,Wei Guo,,,";  Beijing Academy of Agriculture and Forestry Sciences  Beijing, China; National Engineering Research Center for Information Technology in Agriculture, Beijing, China"
1830,2518,/author/37089746317,Wang Guo,,,";  Beijing Academy of Agriculture and Forestry Sciences  Beijing, China; National Engineering Research Center for Information Technology in Agriculture, Beijing, China"
1831,2519,/author/37594830200,Xiang Sun,,,"Chengdu University of Information Technology, Chengdu, China"
1832,2520,/author/37089745558,Cheng Peng,,,";  Beijing Academy of Agriculture and Forestry Sciences  Beijing, China; National Engineering Research Center for Information Technology in Agriculture, Beijing, China"
1833,2524,/author/37089304803,Shiru Pan,,," Sichuan University  Chengdu, China"
1834,2525,/author/37089305346,Jinhua Sun,,,"Management School of Chongqing University of Technology, Chongqing, China"
1835,2527,/author/37086371510,Gopinadh Sasubilli,,,"Big Data Application Specialist, Merck, USA"
1836,2529,/author/37090053877,Ian Whitehouse,,," American University  Washington, DC, USA"
1837,2530,/author/37089238147,Rodrigo Yepez-Lopez,,," American University  Washington, DC, USA"
1838,2532,/author/37089029760,Demei Gao,,,"Shandong Vocational College Of Light Industry, Zibo, China"
1839,2535,/author/37089988104,Lifeng Wang,,," Tianjin Hengfeng Technology Co.  Ltd, Tianjin, China"
1840,2537,/author/37085435402,Muaz Mian,,," University of Washington  Tacoma, WA"
1841,2538,/author/37276154700,Ankur Teredesai,,," University of Washington  Tacoma, WA, USA"
1842,2539,/author/37085393206,David Hazel,,,"University of Virginia, VA, USA"
1843,2540,/author/37085451632,Sreenivasulu Pokuri,,,"LigaData, Bellevue, WA"
1844,2541,/author/37085447952,Krishna Uppala,,,"LigaData, Bellevue, WA"
1845,2543,/author/37088411972,Caixia Zhang,,," Wuhan Donghu University  Wuhan, China"
1846,2544,/author/37086541807,Bo Zhang,,," Wuhan Donghu University  Wuhan, China"
1847,2546,/author/37086558193,Xingchen Gu,,,"State Grid Shanghai Shinan Electric Power Supply Company, Shanghai, China"
1848,2547,/author/37086563722,Boyue Xiong,,,"State Grid Shanghai Shinan Electric Power Supply Company, Shanghai, China"
1849,2549,/author/37892199000,Maryam Panahiazar,,," Wright State University  Dayton, OH, USA;  Center for Science and Healthcare Delivery  Rochester, MN, USA"
1850,2550,/author/37085444864,Vahid Taslimitehrani,,," Wright State University  Dayton, Ohio, USA"
1851,2551,/author/37085431138,Ashutosh Jadhav,,," Wright State University  Dayton, OH, USA;  Center for Science and Healthcare Delivery  Rochester, MN, USA"
1852,2552,/author/37548952700,Jyotishman Pathak,,," Weill Cornell Medicine  Cornell University, New York, NY, USA"
1853,2554,/author/37086217139,M. D. Anto Praveena,,," Sathyabama Institute of Science and Technology  Chennai, India"
1854,2555,/author/38068117300,B. Bharathi,,,"Sathyabama Institute of Science and Technology, Chennai, India"
1855,2557,/author/37085772663,Diego F. Rueda,,," Program of Electronic and Telecommunication Engineering  Universidad Católica de Colombia, Bogotá D.C., Colombia"
1856,2558,/author/37086601400,Dahyr Vergara,,,"Telecom and Business Analytics everis an NTT Data Company, Bogotá D.C., Colombia"
1857,2559,/author/37086600104,David Reniz,,,"Telecom and Business Analytics everis an NTT Data Company, Bogotá D.C., Colombia"
1858,2561,/author/37088843219,Jun Wang,,,"The National Engineering Research Center for Agricultural Products Logistics, Jinan, China; Shandong Institute of Commerce and Technology, Jinan, China"
1859,2562,/author/37089654126,Liangliang Wang,,,"Shandong Institute of Commerce and Technology, Jinan, China"
1860,2563,/author/37088843729,Lianqin Jia,,,"Shandong Institute of Commerce and Technology, Jinan, China"
1861,2565,/author/37088833320,Xiaotian Feng,,," Hohai University  Nanjing, China"
1862,2567,/author/37088410383,Dacan Li,,," Hebei University of Economics and Business  Shijiazhuang, China"
1863,2568,/author/37088409604,Yuanyuan Gong,,," Hebei University of Economics and Business  Shijiazhuang, China"
1864,2569,/author/37088410591,Guangshang Tang,,," Nanning Normal University  Nanning, China"
1865,2570,/author/37088410766,Qingpei Huang,,," Nanning Normal University  Nanning, China"
1866,2572,/author/37089644208,Guankai Hu,,," Sichuan Institute of Industrial Science and Technology  Deyang, China"
1867,2573,/author/37089650363,Weidong Liu,,," The Second Research Institute of Civil Aviation of China  Chengdu, China"
1868,2574,/author/37089647133,Haiwen Xu,,," Civil Aviation Flight College of China  Deyang, China"
1869,2576,/author/37088909866,Peng Xie,,," Air Force Engineering  Xi'an, China"
1870,2577,/author/37088912358,Hongmei Zhang,,," Air Force Engineering  Xi'an, China"
1871,2578,/author/37088909997,Wenbao Xu,,," Air Force Engineering  Xi'an, China"
1872,2579,/author/37088910652,Ying Hu,,,"Xi'an Railway Technician Institute, Xi'an, China"
1873,2581,/author/37088072924,Bouktaib Adil,,,"LIST Department of Computer Science ,Tangier,Morocco"
1874,2582,/author/37086569158,Fennan Abdelhadi,,,"  Faculty of sciences and techniques, Tangier, Morocco"
1875,2583,/author/37088072826,Bahra Mohamed,,,"LIST Department of Computer Science ,Tangier,Morocco"
1876,2584,/author/37088073618,Hmami Haytam,,,"LIST Department of Computer Science ,Tangier,Morocco"
1877,2586,/author/37089285096,Li Li,,,"Henan University, Henan, China"
1878,2588,/author/37087113034,Chunli Su,,,Xi 'an Eurasia University
1879,2590,/author/37077863700,Ganeshayya Shidaganti,,," M.S. Ramaiah Institute of Technology  Bangalore, Karnataka, India"
1880,2591,/author/37085563773,Shiva Prakash,https://orcid.org/0000-0003-0400-0457,," Madan Mohan Malaviya University of Technology  Gorakhpur, Uttar Pradesh, India"
1881,2593,/author/37088963414,ZhiYu Huang,,,"Heyuan Vocational and Technical College, Heyuan, China"
1882,2595,/author/37085863137,Veronica Sri Moertini,,," Universitas Katolik Parahyangan  Bandung, Indonesia"
1883,2597,/author/37088480323,Luyao Peng,,,"School of Economics Ocean University of China, Qingdao, China"
1884,2598,/author/37088489584,Xueqi Duan,,," Harbin Institute of Technology  Weihai, China"
1885,2600,/author/37089475098,Kai Lei,,," Liaoning Institute of Science and Technology  Benxi, Liaoning, >China"
1886,2601,/author/37089474968,Yizhen Liu,,," Liaoning Institute of Science and Technology  Benxi, Liaoning, >China"
1887,2602,/author/37089474063,Yanming Wang,,," Liaoning Institute of Science and Technology  Benxi, Liaoning, China"
1888,2603,/author/37089472417,Xinyu Che,,," Liaoning Institute of Science and Technology  Benxi, Liaoning, >China"
1889,2604,/author/37089474772,Ran Gao,,," Liaoning Institute of Science and Technology  Benxi, Liaoning, China"
1890,2605,/author/37089472794,Yanlong Quan,,," Liaoning Institute of Science and Technology  Benxi, Liaoning, China"
1891,2607,/author/37088763226,Li Geng,,," Dongseo University  Busan, South Korea"
1892,2608,/author/37088559084,Pengcheng Xue,,," Inje University  Gimhae-si, South Korea"
1893,2610,/author/37085418102,Chandrasekar Vuppalapati,,," San Jose State University  San Jose, USA"
1894,2611,/author/37085419840,Anitha Ilapakurti,,," Inc  Fremont, USA"
1895,2612,/author/37085775982,Santosh Kedari,,,"Data Science and Artificial Intelligence Hanumayamma Innovations and Technologies PVT Limited, Hyderabad, India"
1896,2614,/author/37086267060,Hamza Altarturi,,," Faculty of Computer Science and Information Technology  Universiti Malaya, Kuala Lumpur, Malaysia"
1897,2615,/author/37086270057,Keng-Yap Ng,,," Universiti Putra Malaysia  Selangor, Malaysia"
1898,2616,/author/38234015400,Mohd Izuan Hafez Ninggal,,," Serdang  Selangor, MY"
