,ner_id,link,title,doi
892,1381,https://www.researchgate.net/publication/277026112_Impacts_of_large-scale_farming_on_local_communities'_food_security_and_income_levels_-_Empirical_evidence_from_Oromia_Region_Ethiopia,"Impacts of large-scale farming on local communities’ food security and income levels – Empirical evidence from Oromia Region, Ethiopia",http://dx.doi.org/10.1016/j.landusepol.2015.01.034
893,1382,https://www.researchgate.net/publication/279442814_Large-scale_land_acquisition_in_Ethiopia_Implications_for_agricultural_transformation_and_livelihood_security,Large-Scale Land Acquisitions in Ethiopia: Implications for Agricultural Transformation & Livelihood Security,http://dx.doi.org/10.1017/9781782045588.005
894,1383,https://www.researchgate.net/publication/300376672_How_natural_is_natural_Seeking_conceptual_clarity_over_natural_resources_and_conflicts,How natural is natural? Seeking conceptual clarity over natural resources and conflicts,http://dx.doi.org/10.1201/b16498-5
895,1385,https://www.researchgate.net/publication/279442471_Biofuel_Feedstock_Production_in_Ethiopia,Biofuel Feedstock Production in Ethiopia,http://dx.doi.org/10.1163/9789004282698_007
896,1386,https://www.researchgate.net/publication/301549130_Dashed_hopes_and_missed_opportunities_Malaria_control_policies_in_Kenya_1896-2009,Dashed hopes and missed opportunities: Malaria control policies in Kenya (1896-2009),http://dx.doi.org/10.1163/9789004201286_006
897,1388,https://www.researchgate.net/publication/233054254_Weapons_of_Mass_Destruction_Land_Ethnicity_and_the_2007_Elections_in_Kenya,"Weapons of Mass Destruction: Land, Ethnicity and the 2007 Elections in Kenya",http://dx.doi.org/10.1080/02589000903118904
898,1389,https://www.researchgate.net/publication/306169111_Introduction_Inside_poverty_and_development_in_Africa,Introduction: Inside Poverty And Development In Africa,http://dx.doi.org/10.1163/ej.9789004158405.i-306.9
899,1390,https://www.researchgate.net/publication/28646750_Kenya,Kenya,http://dx.doi.org/10.1007/978-1-4020-4012-2_44
900,1391,https://www.researchgate.net/publication/28646709_Kenya_general_elections_1997_implementing_a_new_model_for_international_election_observation_in_Africa,Kenya general elections 1997 : implementing a new model for international election observation in Africa,http://dx.doi.org/10.1007/978-1-349-62328-0_14
901,1392,https://www.researchgate.net/publication/28646685_Land_Tenure_Frontiers_and_Food_Security_among_Maasai_Pastoralists_in_Kenya,Land Tenure Frontiers and Food Security among Maasai Pastoralists in Kenya,http://dx.doi.org/10.1007/978-94-011-4888-7_10
902,1393,https://www.researchgate.net/publication/330534023_Modeling_peat-and_forestland_conversion_by_oil_palm_smallholders_in_Indonesian_Borneo,Modeling peat-and forestland conversion by oil palm smallholders in Indonesian Borneo,http://dx.doi.org/10.1088/1748-9326/aaf044
903,1397,https://www.researchgate.net/publication/344227600_Sustainable_business_models_for_inclusive_growth_Towards_a_conceptual_foundation_of_inclusive_business,Sustainable business models for inclusive growth: Towards a conceptual foundation of inclusive business,http://dx.doi.org/10.1016/j.jclepro.2020.124062
904,1398,https://www.researchgate.net/publication/370222893_Smallholder_value_creation_in_agrifood_chains_Value_network_approach,Smallholder value creation in agrifood chains: Value network approach,http://dx.doi.org/10.1016/j.landusepol.2023.106676
905,1400,https://www.researchgate.net/publication/379354083_Low-emissions_and_profitable_cocoa_through_moderate-shade_agroforestry_Insights_from_Ghana,Low-emissions and profitable cocoa through moderate-shade agroforestry: Insights from Ghana,http://dx.doi.org/10.1016/j.agee.2024.108961
906,1402,https://www.researchgate.net/publication/381080937_Does_dairy_intensification_threaten_livelihood_diversity_in_East_Africa,Does dairy intensification threaten livelihood diversity in East Africa?,http://dx.doi.org/10.1016/j.gfs.2024.100770
907,1406,https://www.researchgate.net/publication/379711757_From_fix_to_fitting_Connecting_low-emission_development_with_multilevel_smallholder_dairy_practices_in_Kenya,From fix to fitting: Connecting low-emission development with multilevel smallholder dairy practices in Kenya,http://dx.doi.org/10.1080/27685241.2024.2334965
908,1408,https://www.researchgate.net/publication/373393023_The_informal_sawn_wood_value_chains_in_Uganda_structure_and_actors,The informal sawn wood value chains in Uganda: structure and actors,http://dx.doi.org/10.1505/146554823836902635
909,1411,https://www.researchgate.net/publication/369461316_Exchange_relations_in_rice_contract_farming_schemes_in_Tanzania,Exchange relations in rice contract farming schemes in Tanzania,http://dx.doi.org/10.4337/9781800377264.00014
910,1412,https://www.researchgate.net/publication/365444239_High-yield_dairy_cattle_breeds_improve_farmer_incomes_curtail_greenhouse_gas_emissions_and_reduce_dairy_import_dependency_in_Tanzania,"High-yield dairy cattle breeds improve farmer incomes, curtail greenhouse gas emissions and reduce dairy import dependency in Tanzania",http://dx.doi.org/10.1038/s43016-022-00633-5
911,1415,https://www.researchgate.net/publication/361227465_Transforming_food_systems_through_inclusive_agribusiness,Transforming food systems through inclusive agribusiness,http://dx.doi.org/10.1016/j.worlddev.2022.105970
912,1416,https://www.researchgate.net/publication/354933931_Levers_for_alleviating_poverty_in_forests,Levers for alleviating poverty in forests,http://dx.doi.org/10.1016/j.forpol.2021.102589
913,1421,https://www.researchgate.net/publication/351357863_Embedding_stakeholders'_priorities_into_the_low-emission_development_of_the_East_African_dairy_sector,Embedding stakeholders’ priorities into the low-emission development of the East African dairy sector,http://dx.doi.org/10.1088/1748-9326/abfe2d
914,1423,https://www.researchgate.net/publication/351661528_Oil_Palm_Contract_Farming_in_Brazil_Labour_Constraints_and_Inclusivity_Challenges,Oil Palm Contract Farming in Brazil: Labour Constraints and Inclusivity Challenges,http://dx.doi.org/10.1080/00220388.2021.1919629
915,1425,https://www.researchgate.net/publication/349412200_Pathways_toward_inclusive_low-emission_dairy_development_in_Tanzania_Producer_heterogeneity_and_implications_for_intervention_design,Pathways toward inclusive low-emission dairy development in Tanzania: Producer heterogeneity and implications for intervention design,http://dx.doi.org/10.1016/j.agsy.2021.103073
916,1426,https://www.researchgate.net/publication/349426460_Feeding_efficiency_gains_can_increase_the_greenhouse_gas_mitigation_potential_of_the_Tanzanian_dairy_sector,Feeding efficiency gains can increase the greenhouse gas mitigation potential of the Tanzanian dairy sector,http://dx.doi.org/10.1038/s41598-021-83475-8
917,1427,https://www.researchgate.net/publication/336907373_Corrigendum_Modeling_peat-_and_forestland_conversion_by_oil_palm_smallholders_in_Indonesian_Borneo_2019_Environ_Res_Lett_14_014006,Corrigendum: Modeling peat- and forestland conversion by oil palm smallholders in Indonesian Borneo (2019 Environ. Res. Lett. 14 014006),http://dx.doi.org/10.1088/1748-9326/ab4870
918,1428,https://www.researchgate.net/publication/333245010_Mining-sector_dynamics_in_an_era_of_resurgent_resource_nationalism_Changing_relations_between_large-scale_mining_and_artisanal_and_small-scale_mining_in_Tanzania,Mining-sector dynamics in an era of resurgent resource nationalism: Changing relations between large-scale mining and artisanal and small-scale mining in Tanzania,http://dx.doi.org/10.1016/j.resourpol.2019.04.009
919,1429,https://www.researchgate.net/publication/327441799_Governing_sustainable_palm_oil_supply_Disconnects_complementarities_and_antagonisms_between_state_regulations_and_private_standards,"Governing sustainable palm oil supply: Disconnects, complementarities, and antagonisms between state regulations and private standards",http://dx.doi.org/10.1111/rego.12220
920,1433,https://www.researchgate.net/publication/326827624_Mukula_rosewood_trade_between_China_and_Zambia_Key_messages,Mukula (rosewood) trade between China and Zambia Key messages,http://dx.doi.org/10.17528/cifor/006880
921,1436,https://www.researchgate.net/publication/323880119_Strengthening_social_inclusion_in_Brazilian_Amazon's_oil_palm_contract_farming,Strengthening social inclusion in Brazilian Amazon’s oil palm contract farming,http://dx.doi.org/10.17528/cifor/006810
922,1437,https://www.researchgate.net/publication/323079291_The_Palm_Oil_Governance_Complex_Progress_Problems_and_Gaps,"The Palm Oil Governance Complex: Progress, Problems and Gaps",http://dx.doi.org/10.19103/AS.2017.0018.31
923,1438,https://www.researchgate.net/publication/320414491_Unpacking_Indonesia's_independent_oil_palm_smallholders_An_actor-disaggregated_approach_to_identifying_environmental_and_social_performance_challenges,Unpacking Indonesia’s independent oil palm smallholders: An actor-disaggregated approach to identifying environmental and social performance challenges,http://dx.doi.org/10.1016/j.landusepol.2017.08.012
924,1442,https://www.researchgate.net/publication/318960771_Public_and_private_sustainability_standards_in_the_oil_palm_sector_Compliance_barriers_facing_Indonesia's_independent_oil_palm_smallholders,Public and private sustainability standards in the oil palm sector: Compliance barriers facing Indonesia’s independent oil palm smallholders,http://dx.doi.org/10.17528/cifor/006556
925,1443,https://www.researchgate.net/publication/316913599_From_land_grabs_to_inclusive_development,From land grabs to inclusive development?,http://dx.doi.org/10.1016/j.geoforum.2017.05.001
926,1445,https://www.researchgate.net/publication/311854391_Host_country_governance_and_the_African_land_rush_7_reasons_why_large-scale_farmland_investments_fail_to_contribute_to_sustainable_development,Host country governance and the African land rush: 7 reasons why large-scale farmland investments fail to contribute to sustainable development,http://dx.doi.org/10.1016/j.geoforum.2016.12.007
927,1446,https://www.researchgate.net/publication/281450315_A_systematic_mapping_protocol_What_are_the_impacts_of_different_upstream_business_models_in_the_agriculture_and_forestry_sector_on_sustainable_development_in_tropical_developing_countries,A systematic mapping protocol: What are the impacts of different upstream business models in the agriculture and forestry sector on sustainable development in tropical developing countries?,http://dx.doi.org/10.1186/2047-2382-4-1
928,1447,https://www.researchgate.net/publication/273280418_Natural_resource_privatisation_in_Sub-Saharan_Africa_and_the_challenges_for_inclusive_green_growth,Natural resource privatisation in Sub-Saharan Africa and the challenges for inclusive green growth,http://dx.doi.org/10.3828/idpr.2015.10
929,1448,https://www.researchgate.net/publication/277673993_The_Challenge_of_Governing_Africa's_New_Agricultural_Investment_Landscapes_An_Analysis_of_Policy_Arrangements_and_Sustainability_Outcomes_in_Ethiopia_and_Nigeria,The Challenge of Governing Africa’s New Agricultural Investment Landscapes: An Analysis of Policy Arrangements and Sustainability Outcomes in Ethiopia and Nigeria,http://dx.doi.org/10.3390/f6010088
930,1449,https://www.researchgate.net/publication/261291248_The_geographic_and_sectoral_patterns_of_large-scale_farmland_investments_in_sub-Saharan_Africa,The geographic and sectoral patterns of large-scale farmland investments in sub-Saharan Africa,http://dx.doi.org/10.1016/j.foodpol.2014.03.007
931,1450,https://www.researchgate.net/publication/259512753_The_politics_of_the_forest_frontier_Negotiating_between_conservation_development_and_indigenous_rights_in_Cross_River_State_Nigeria,"The politics of the forest frontier: Negotiating between conservation, development, and indigenous rights in Cross River State, Nigeria",http://dx.doi.org/10.1016/j.landusepol.2013.11.003
932,1451,https://www.researchgate.net/publication/263485802_Translating_Legal_Rights_into_Tenure_Security_Lessons_from_the_New_Commercial_Pressures_on_Land_in_Ghana,Translating Legal Rights into Tenure Security: Lessons from the New Commercial Pressures on Land in Ghana,http://dx.doi.org/10.1080/00220388.2013.858129
933,1452,https://www.researchgate.net/publication/279442482_Modernizing_the_periphery_Citizenship_and_Ethiopia's_new_agricultural_investment_policies,Modernizing the periphery: Citizenship and Ethiopia's new agricultural investment policies,http://dx.doi.org/10.5040/9781350223172.ch-001
934,1453,https://www.researchgate.net/publication/257156914_Contemporary_Processes_of_Large-Scale_Land_Acquisition_in_Sub-Saharan_Africa_Legal_Deficiency_or_Elite_Capture_of_the_Rule_of_Law,Contemporary Processes of Large-Scale Land Acquisition in Sub-Saharan Africa: Legal Deficiency or Elite Capture of the Rule of Law?,http://dx.doi.org/10.1016/j.worlddev.2013.03.006
935,1455,https://www.researchgate.net/publication/269678017_Large-scale_land_acquisitions_exploring_the_marginal_lands_narrative_in_the_Chitemene_System_of_Zambia,Large-scale land acquisitions: exploring the marginal lands narrative in the Chitemene System of Zambia,http://dx.doi.org/10.3280/QU2013-002005
936,1456,https://www.researchgate.net/publication/257126294_A_review_of_social_sustainability_considerations_among_EU-approved_voluntary_schemes_for_biofuels_with_implications_for_rural_livelihoods,"A review of social sustainability considerations among EU-approved voluntary schemes for biofuels, with implications for rural livelihoods",http://dx.doi.org/10.1016/j.enpol.2012.09.022
937,1457,https://www.researchgate.net/publication/254394714_Biofuel_Investments_in_Sub-Saharan_Africa_A_Review_of_the_Early_Legal_and_Institutional_Framework_in_Zambia,Biofuel Investments in Sub-Saharan Africa: A Review of the Early Legal and Institutional Framework in Zambia,http://dx.doi.org/10.1111/j.1541-1338.2012.00572.x
938,1458,https://www.researchgate.net/publication/230787157_Local_Social_and_Environmental_Impacts_of_Biofuels_Global_Comparative_Assessment_and_Implications_for_Governance,Local Social and Environmental Impacts of Biofuels: Global Comparative Assessment and Implications for Governance,http://dx.doi.org/10.5751/ES-04516-160429
939,1459,https://www.researchgate.net/publication/259176850_Land-based_Investments_for_Rural_Development_A_Grounded_Analysis_of_the_Local_Impacts_of_Biofuel_Feedstock_Plantations_in_Ghana,Land-based Investments for Rural Development? A Grounded Analysis of the Local Impacts of Biofuel Feedstock Plantations in Ghana,http://dx.doi.org/10.5751/ES-04424-160410
940,1460,https://www.researchgate.net/publication/276942311_The_Local_Social_and_Environmental_Impacts_of_Smallholder-Based_Biofuel_Investments_in_Zambia,The Local Social and Environmental Impacts of Smallholder-Based Biofuel Investments in Zambia,http://dx.doi.org/10.5751/ES-04280-160412
941,1461,https://www.researchgate.net/publication/230787158_The_Social_and_Environmental_Impacts_of_Biofuel_Feedstock_Cultivation_Evidence_from_Multi-Site_Research_in_the_Forest_Frontier,The Social and Environmental Impacts of Biofuel Feedstock Cultivation: Evidence from Multi-Site Research in the Forest Frontier,http://dx.doi.org/10.5751/ES-04309-160324
942,1462,https://www.researchgate.net/publication/367419053_Perspectives_on_Decoloniality_for_FPE,Perspectives on Decoloniality for FPE,http://dx.doi.org/10.1007/978-3-031-20928-4_9
943,1464,https://www.researchgate.net/publication/337594827_Gender_and_generation_in_engagements_with_oil_palm_in_East_Kalimantan_Indonesia_insights_from_feminist_political_ecology,"Gender and generation in engagements with oil palm in East Kalimantan, Indonesia: insights from feminist political ecology",http://dx.doi.org/10.4324/9781351037181-3
944,1466,https://www.researchgate.net/publication/319064006_Gender_and_generation_in_engagements_with_oil_palm_in_East_Kalimantan_Indonesia_insights_from_feminist_political_ecology,"Gender and generation in engagements with oil palm in East Kalimantan, Indonesia: insights from feminist political ecology",http://dx.doi.org/10.1080/03066150.2017.1337002
945,1467,https://www.researchgate.net/publication/309793656_Getting_the_Data_Flowing_Lessons_Learned_from_Existing_Reporting_Systems_in_the_Forestry_Sector_in_Indonesia_for_REDD_MRV,Getting the Data Flowing: Lessons Learned from Existing Reporting Systems in the Forestry Sector in Indonesia for REDD+ MRV,http://dx.doi.org/10.1371/journal.pone.0156743
946,1471,https://www.researchgate.net/publication/309635324_Motivation_Matters_Lessons_for_REDD_Participatory_Measurement_Reporting_and_Verification_from_Three_Decades_of_Child_Health_Participatory_Monitoring_in_Indonesia,"Motivation Matters: Lessons for REDD+ Participatory Measurement, Reporting and Verification from Three Decades of Child Health Participatory Monitoring in Indonesia",http://dx.doi.org/10.1371/journal.pone.0159480
947,1473,https://www.researchgate.net/publication/326614431_Estimating_carbon_emissions_for_REDD_The_conditions_for_involving_local_people,Estimating carbon emissions for REDD+. The conditions for involving local people,http://dx.doi.org/10.19182/agritrop/00029
948,1476,https://www.researchgate.net/publication/268074721_FERTILITAS_DAN_RELASI_GENDER_DI_DESA_NEGLASARI_KABUPATEN_BOGOR,"FERTILITAS DAN RELASI GENDER DI DESA NEGLASARI, KABUPATEN BOGOR",http://dx.doi.org/10.22500/sodality.v6i3.8000
949,1477,https://www.researchgate.net/publication/268190389_Membaca_Ulang_Keberadaan_Hak_Guna_Usaha_HGU_dan_Kesejahteraan_Rakyat,Membaca Ulang Keberadaan Hak Guna Usaha (HGU) dan Kesejahteraan Rakyat,http://dx.doi.org/10.13140/2.1.1273.0563
950,1478,https://www.researchgate.net/publication/268503432_Kelembagaan_Produksi-Distribusi_Pasca_Okupasi_dalam_Perspektif_Gender_Studi_Kasus_Desa_Banjaranyar_dan_Pesawahan_Kab_Ciamis_Jawa_Barat,"Kelembagaan Produksi-Distribusi Pasca Okupasi dalam Perspektif Gender. Studi Kasus Desa Banjaranyar dan Pesawahan, Kab. Ciamis, Jawa Barat",http://dx.doi.org/10.13140/2.1.2265.0561
951,1479,https://www.researchgate.net/publication/268165915_Pengetahuan_Lokal_Masyarakat_Adat_Kasepuhan_Adaptasi_Konflik_dan_Dinamika_Sosio-Ekologis,"Pengetahuan Lokal Masyarakat Adat Kasepuhan: Adaptasi, Konflik dan Dinamika Sosio-Ekologis",http://dx.doi.org/10.22500/sodality.v2i2.5886
952,1482,https://www.researchgate.net/publication/380954647_Tenure_Security_Perception_Patterns_among_Amazonian_Communities_in_Peru_Gender_and_Ethnicity,Tenure Security Perception Patterns among Amazonian Communities in Peru: Gender and Ethnicity,http://dx.doi.org/10.3390/land13060760
953,1486,https://www.researchgate.net/publication/368969312_The_Ups_and_Downs_of_Feminist_Activist_Research_Positional_Reflections,The Ups and Downs of Feminist Activist Research: Positional Reflections,http://dx.doi.org/10.1007/978-3-031-22566-6_25
954,1489,https://www.researchgate.net/publication/366121960_What_is_forest_tenure_insecurity_Insights_from_participatory_perspective_analysis,What is forest tenure (in)security? Insights from participatory perspective analysis,http://dx.doi.org/10.1016/j.forpol.2022.102880
955,1490,https://www.researchgate.net/publication/364819564_Chapter_3_Status_of_and_trends_in_the_use_of_wild_species_and_its_implications_for_wild_species_the_environment_and_people,"Chapter 3: Status of and trends in the use of wild species and its implications for wild species, the environment and people",http://dx.doi.org/10.5281/zenodo.7755800
956,1494,https://www.researchgate.net/publication/377397704_Achieving_political_rights_enhancing_forest_livelihoods,"Achieving political rights, enhancing forest livelihoods",http://dx.doi.org/10.4324/9780367488710-27
957,1496,https://www.researchgate.net/publication/359899827_What_is_Forest_Tenure_InSecurity_Insights_from_Participatory_Prospective_Analysis,What is Forest Tenure (In)Security? Insights from Participatory Prospective Analysis,http://dx.doi.org/10.2139/ssrn.4081166
958,1497,https://www.researchgate.net/publication/361999498_Interaction_of_Conditional_Incentives_for_Ecosystem_Conservation_with_Tenure_Security_Multiple_Roles_for_Tenure_Interventions,Interaction of Conditional Incentives for Ecosystem Conservation with Tenure Security: Multiple Roles for Tenure Interventions,http://dx.doi.org/10.1007/978-3-030-81881-4_10
959,1499,https://www.researchgate.net/publication/363008097_Multi-Scale_Interdisciplinary_Deforestation_and_Reforestation_Analysis_in_25_Indigenousterritories_in_the_Peruvian_Amazon_1975-_2016,"Multi-Scale, Interdisciplinary, Deforestation and Reforestation Analysis in 25 Indigenousterritories in the Peruvian Amazon (1975- 2016)",http://dx.doi.org/10.2139/ssrn.4141954
960,1502,https://www.researchgate.net/publication/339108778_Community_land_formalization_and_company_land_acquisition_procedures_A_review_of_33_procedures_in_15_countries,Community land formalization and company land acquisition procedures: A review of 33 procedures in 15 countries,http://dx.doi.org/10.1016/j.landusepol.2020.104461
961,1504,https://www.researchgate.net/publication/338490817_Is_community_tenure_facilitating_investment_in_the_commons_for_inclusive_and_sustainable_development,Is community tenure facilitating investment in the commons for inclusive and sustainable development?,http://dx.doi.org/10.1016/j.forpol.2019.102088
962,1507,https://www.researchgate.net/publication/337768433_SDG_8_Decent_Work_and_Economic_Growth_-_Potential_Impacts_on_Forests_and_Forest-Dependent_Livelihoods,SDG 8: Decent Work and Economic Growth – Potential Impacts on Forests and Forest-Dependent Livelihoods,http://dx.doi.org/10.1017/9781108765015.010
963,1510,https://www.researchgate.net/publication/265741488_The_Dynamic_Forest_Commons_of_Central_America_New_Directions_for_Research,The Dynamic Forest Commons of Central America: New Directions for Research,http://dx.doi.org/10.1353/lag.2013.0006
964,1511,https://www.researchgate.net/publication/277423559_Legitimacy_of_Forest_Rights_The_Underpinnings_of_the_Forest_Tenure_Reform_in_the_Protected_Areas_of_Peten_Guatemala,"Legitimacy of Forest Rights: The Underpinnings of the Forest Tenure Reform in the Protected Areas of Peten, Guatemala",http://dx.doi.org/10.4103/0972-4923.97486
965,1512,https://www.researchgate.net/publication/47428828_New_Methods_for_the_Analysis_of_Invasion_Processes_Multi-criteria_Evaluation_of_the_Invasion_of_Hydrilla_verticillata_in_Guatemala,New Methods for the Analysis of Invasion Processes: Multi-criteria Evaluation of the Invasion of Hydrilla verticillata in Guatemala,http://dx.doi.org/10.1016/j.jenvman.2010.09.017
966,1514,https://www.researchgate.net/publication/222205822_Multi-level_driving_forces_of_biological_invasions,Multi-level driving forces of biological invasions,http://dx.doi.org/10.1016/j.ecolecon.2009.08.022
967,1515,https://www.researchgate.net/publication/227414424_The_DPSIR_scheme_for_analysing_biodiversity_loss_and_developing_preservation_strategies,The DPSIR scheme for analysing biodiversity loss and developing preservation strategies,http://dx.doi.org/10.1016/j.ecolecon.2009.04.024
968,1519,https://www.researchgate.net/publication/46490754_Catalan_agriculture_and_genetically_modified_organisms_GMOs_--_An_application_of_DPSIR_model,Catalan agriculture and genetically modified organisms (GMOs) -- An application of DPSIR model,http://dx.doi.org/10.1016/j.ecolecon.2009.02.003
969,1520,https://www.researchgate.net/publication/222418016_Transgenic_treadmill_Responses_to_the_emergence_and_spread_of_glyphosate-resistant_johnsongrass_in_Argentina,“Transgenic treadmill”: Responses to the emergence and spread of glyphosate-resistant johnsongrass in Argentina,http://dx.doi.org/10.1016/j.geoforum.2009.03.009
970,1522,https://www.researchgate.net/publication/5964221_A_Social_Analysis_of_the_Bioinvasions_of_Dreissena_polymorpha_in_Spain_and_Hydrilla_verticillata_in_Guatemala,A Social Analysis of the Bioinvasions of Dreissena polymorpha in Spain and Hydrilla verticillata in Guatemala,http://dx.doi.org/10.1007/s00267-006-0206-x
971,1523,https://www.researchgate.net/publication/227270572_Socio-Economic_Impact_and_Assessment_of_Biological_Invasions,Socio-Economic Impact and Assessment of Biological Invasions,http://dx.doi.org/10.1007/978-3-540-36920-2_19
972,1525,https://www.researchgate.net/publication/348761057_Producing_Knowledge_Generating_Alternatives_Challenges_to_Research-oriented_NGOs_in_Central_America_and_Mexico,"Producing Knowledge, Generating Alternatives? Challenges to Research-oriented NGOs in Central America and Mexico",http://dx.doi.org/10.5040/9781350218833.ch-009
973,1526,https://www.researchgate.net/publication/357664305_Is_timber_management_a_realistic_conservation_alternative_for_indigenous_Amazonian_communities,Is timber management a realistic conservation alternative for indigenous Amazonian communities?,http://dx.doi.org/10.15451/ec2022-01-11.02-1-31
974,1529,https://www.researchgate.net/publication/342250550_Wild_Rubber_Extraction_in_the_Peruvian_Amazon_local_perception_and_socioeconomic_indicators_as_tools_for_decision--making,Wild Rubber Extraction in the Peruvian Amazon: local perception and socioeconomic indicators as tools for decision­-making,http://dx.doi.org/10.15451/ec2020-06-9.24-1-26
975,1530,https://www.researchgate.net/publication/345013334_Percepcion_y_actitud_local_hacia_las_Reservas_Nacionales_Paracas_y_Sistema_de_Islas_Islotes_y_Puntas_Guaneras_Peru,"Percepción y actitud local hacia las Reservas Nacionales Paracas y Sistema de Islas, Islotes y Puntas Guaneras, Perú",http://dx.doi.org/10.21704/ac.v80i2.1489
976,1532,https://www.researchgate.net/publication/336288520_PATTERNS_OF_FOREST_LOSS_PER_TERRITORIAL_CATEGORY_IN_THE_AMAZON_RAINFOREST_PERU_2001-2016,PATTERNS OF FOREST LOSS PER TERRITORIAL CATEGORY IN THE AMAZON RAINFOREST: PERU (2001-2016),http://dx.doi.org/10.5380/rf.v49i4.60160
977,1533,https://www.researchgate.net/publication/340697016_Uso_de_territorio_e_integracion_a_la_economia_de_mercado_Estudio_de_caso_en_la_Amazonia_Boliviana,Uso de territorio e integración a la economía de mercado. Estudio de caso en la Amazonía Boliviana,http://dx.doi.org/10.21704/ne.v1i1.1419
978,1536,https://www.researchgate.net/publication/242240700_Evaluacion_de_aves_en_la_laguna_El_Paraiso_Lima_Peru,"Evaluación de aves en la laguna El Paraiso, Lima, Perú",http://dx.doi.org/10.15381/rpb.v14i1.2179
979,1538,https://www.researchgate.net/publication/368780362_An_iterative_site-scale_approach_to_calibrate_and_corroborate_successional_processes_within_a_forest_landscape_model,An iterative site-scale approach to calibrate and corroborate successional processes within a forest landscape model,http://dx.doi.org/10.1016/j.ecolmodel.2023.110274
980,1542,https://www.researchgate.net/publication/359556857_Comparing_methods_that_quantify_forest_disturbances_in_the_United_States'_national_forest_inventory,Comparing methods that quantify forest disturbances in the United States’ national forest inventory,http://dx.doi.org/10.1007/s10661-022-09948-z
981,1543,https://www.researchgate.net/publication/352975938_Modeling_land_use_change_and_forest_carbon_stock_changes_in_temperate_forests_in_the_United_States,Modeling land use change and forest carbon stock changes in temperate forests in the United States,https://cbmjournal.biomedcentral.com/articles/10.1186/s13021-021-00183-6
982,1545,https://www.researchgate.net/publication/317255202_Identificacion_de_las_tecnicas_de_propagacion_y_cultivo_en_residuos_agroindustriales_de_hongos_comestibles_originarios_de_San_Juan_de_Cacazu_en_la_Selva_central_de_la_Amazonia_peruana,Identificación de las técnicas de propagación y cultivo en residuos agroindustriales de hongos comestibles originarios de San Juan de Cacazú en la Selva central de la Amazonía peruana,http://dx.doi.org/10.5377/payds.v4i0.3963
983,1548,https://www.researchgate.net/publication/375668614_Tracking_20_years_of_forest_demographics_in_east_Texas_USA_using_national_forest_inventory_data,"Tracking 20 years of forest demographics in east Texas, USA, using national forest inventory data",http://dx.doi.org/10.1007/s10661-023-12060-5
984,1551,https://www.researchgate.net/publication/374713234_Landscape-level_likelihood_estimation_of_eastern_spruce_dwarf_mistletoe_Arceuthobium_pusillum_infestations_in_lowland_black_spruce_Picea_mariana_forests_of_Minnesota_USA,"Landscape-level likelihood estimation of eastern spruce dwarf mistletoe (Arceuthobium pusillum) infestations in lowland black spruce (Picea mariana) forests of Minnesota, USA",http://dx.doi.org/10.1139/cjfr-2023-0139
985,1553,https://www.researchgate.net/publication/371618263_Wildfires_correlate_with_reductions_in_aboveground_tree_carbon_stocks_and_sequestration_capacity_on_forest_land_in_the_Western_United_States,Wildfires correlate with reductions in aboveground tree carbon stocks and sequestration capacity on forest land in the Western United States,http://dx.doi.org/10.1016/j.scitotenv.2023.164832
986,1554,https://www.researchgate.net/publication/370325059_Research_note_The_impact_of_advanced_information_communication_technologies_on_visitor_acceptance_of_forest_management_in_response_to_emerald_ash_borer,Research note: The impact of advanced information communication technologies on visitor acceptance of forest management in response to emerald ash borer,http://dx.doi.org/10.1016/j.jort.2023.100640
987,1555,https://www.researchgate.net/publication/366179547_Assessing_White-Tailed_Deer_Impacts_to_Tree_Seedling_Growth_using_Citizen_Science_Data_in_Minnesota_USA,"Assessing White-Tailed Deer Impacts to Tree Seedling Growth using Citizen Science Data in Minnesota, USA",http://dx.doi.org/10.1093/forsci/fxac056
988,1556,https://www.researchgate.net/publication/365966779_A_Summary_of_COVID-19_Pandemic_Assistance_to_US_Forest_Products_Companies,A Summary of COVID-19 Pandemic Assistance to US Forest Products Companies,http://dx.doi.org/10.13073/FPJ-D-22-00051
989,1557,https://www.researchgate.net/publication/365623140_Natural_Resource_Manager_Perceptions_of_Forest_Carbon_Management_and_Carbon_Market_Participation_in_Minnesota,Natural Resource Manager Perceptions of Forest Carbon Management and Carbon Market Participation in Minnesota,http://dx.doi.org/10.3390/f13111949
990,1558,https://www.researchgate.net/publication/363248609_Structural_characteristics_of_black_spruce_Picea_mariana_infested_with_eastern_spruce_dwarf_mistletoe_Arceuthobium_pusillum_Minnesota_USA,"Structural characteristics of black spruce (Picea mariana) infested with eastern spruce dwarf mistletoe (Arceuthobium pusillum), Minnesota, USA",http://dx.doi.org/10.1016/j.foreco.2022.120495
991,1559,https://www.researchgate.net/publication/359688438_Factors_Influencing_Family_Woodland_Management_Action_After_Calling_a_Public_Agency_Forester,Factors Influencing Family Woodland Management Action After Calling a Public Agency Forester,http://dx.doi.org/10.1093/jofore/fvac006
